new_id	token	status
276905	enonÿinÿé	PASS
276906	gména	PASS
276907	goticũmasiñumi	PASS
276908	huejcajconehuan	PASS
276909	huentomin	PASS
276910	hängig	PASS
276911	inÿanÿema	PASS
276912	jajuabocá	PASS
276913	jamëndacá	PASS
276914	janayënjaná	PASS
276915	jatu̶sariarã	PASS
276916	jtsabuayiynayana	PASS
276917	jtsenánts̈abos̈	PASS
276918	jtsëjabuáchanëse	PASS
276919	juajabuáchana	PASS
276920	juayebuáchena	PASS
276921	juájatët	PASS
276922	jántsjua	PASS
276923	jëtsboshjonama	PASS
276924	micatlalnacayo	PASS
276925	mitzpolohua	PASS
276926	nemocniu	PASS
276927	ngkeraitmataikia	PASS
276928	njanë́camena	PASS
276929	njóyaunas	PASS
276930	notlantotopotzas	PASS
276931	notícia	PASS
276932	nëfjëngcá	PASS
276933	obouamayana	PASS
276934	ochtëbuénaye	PASS
276935	ojtsënachaye	PASS
276936	onemechnojnotz	PASS
276937	onitlajtlacoj	PASS
276938	onjétsatsaye	PASS
276939	onoyolpatlaquej	PASS
276940	opochmacopa	PASS
276941	oquincajcaya	PASS
276942	osufrí	PASS
276943	padecén	PASS
276944	pannextili	PASS
276945	petlanalis	PASS
276946	quichtacapia	PASS
276947	quimacajsisquej	PASS
276948	quimajmailijquej	PASS
276949	quiminmachti	PASS
276950	quitlajtoltiayaj	PASS
276951	quitzimpehualti	PASS
276952	quẽnañuja	PASS
276953	riayucú̶ri	PASS
276954	sihuatlanamactli	PASS
276955	sumgebung	PASS
276956	sëndëtschuaná	PASS
276957	s̈mojtsofs̈ës̈ná	PASS
276958	temojmotla	PASS
276959	tequichihuilican	PASS
276960	tiyolmelajquej	PASS
276961	tlacohualhuan	PASS
276962	tlalticpacicni	PASS
276963	tlasehuajlo	PASS
276964	tlatzijquej	PASS
276965	tlayocolis	PASS
276966	tsalastemana	PASS
276967	tsebobonshánama	PASS
276968	tsebuáshbena	PASS
276969	tsents̈énëse	PASS
276970	tsobuájoñe	PASS
276971	tsomñëse	PASS
276972	tsábotena	PASS
276973	xelohuili	PASS
276974	xoquineltocaquej	PASS
276975	yabetisoje	PASS
276976	yoltechicahuacan	PASS
276977	ëbuabiam	PASS
276978	ëftsabashejuancá	PASS
276979	ëshëngcá	PASS
276980	ëtsëtsnayana	PASS
276981	ë́nts̈abuachiye	PASS
276982	ë́tabna	PASS
276983	óyenguango	PASS
276984	újonÿana	PASS
276985	̈mochtenójuaboye	PASS
276986	ϢⲦⲈⲢⲐⲰⲢ	PASS
276987	ϦⲞⲖϦⲈⲖ	PASS
276988	ϨⲀⲚϢⲈⲘⲘⲰⲞⲨ	PASS
276989	ϨⲀⲚϢⲦⲈⲔⲰⲞⲨ	PASS
276990	ϬⲀⲘⲞⲨⲖ	PASS
276991	ܒܦܫܝܛܘܬ	PASS
276992	ܒܪܒܪܝܐ	PASS
276993	ܕܘܒܪܝ	PASS
276994	ܡܓܘܫܐ	PASS
276995	ܡܬܐܠܨܝܢ	PASS
276996	ܢܚܫܘܒ	PASS
276997	ܢܦܨܝܢ	PASS
276998	ܢܬܟܬܒ	PASS
276999	ܦܟܝܗ	PASS
277000	ܦܤܘܩ	PASS
277001	ܩܘܪܢܬܘܤ	PASS
277002	ܩܤܛܘܢܪܐ	PASS
277003	ܩܪܩܦܬܐ	PASS
277004	ܪܗܒܘ	PASS
277005	ܫܘܥܒܕ	PASS
277006	ܬܐܓܘܪܬ	PASS
277007	ܬܒܠܥ	PASS
277008	ܬܤܠܘܢܝܩ	PASS
277009	ܬܥܛܦ	PASS
277010	ܬܦܨܝ	PASS
277011	ܬܫܢܝܩܐ	PASS
277012	ᎦᎴᏔᏂ	PASS
277013	ᎦᏌᎴᎾ	PASS
277014	ᎦᏓᎷᏯᏛ	PASS
277015	ᎦᏖᏃᎲ	PASS
277016	ᎦᏟᎶᏍᏗ	PASS
277017	ᎦᏨᏩᏍᏙᏗᏱ	PASS
277018	ᎩᎵᏲᎨᏍᏗ	PASS
277019	ᎪᏩᏗᎭ	PASS
277020	ᎬᏂᏍᏗ	PASS
277021	ᎵᏂᎬᎦ	PASS
277022	ᎶᏄᎮᏍᎩ	PASS
277023	ᎿᎸᏍᏗᏍᎨᏍᏗ	PASS
277024	ᏂᎳᏍᏓᎳᏩᏗᏒᎢ	PASS
277025	ᏄᏁᎩᏴ	PASS
277026	ᏅᏩᏍᏙᎢ	PASS
277027	ᏆᎧᎿᏅ	PASS
277028	ᏍᎪᏂᏗᏢ	PASS
277029	ᏍᏓᏩᏗᏎᏍᏗ	PASS
277030	ᏍᏓᏱᏗᏍᏗᏱ	PASS
277031	ᏍᏕᎵᏍᎨᏍᏗ	PASS
277032	ᏍᏚᎩᎡ	PASS
277033	ᏐᏢᏗᎭ	PASS
277034	ᏓᎴᎲᏍᎩ	PASS
277035	ᏓᎿᏍᏆᎶᏍᏗ	PASS
277036	ᏕᎰᎯᏍᏙᏗᏱ	PASS
277037	ᏗᎵᏍᎪᎸᏙᏗ	PASS
277038	ᏛᏂᏗᏍᏕᏍᏗ	PASS
277039	ᏛᏛᎲᏍᎨᏍᏗ	PASS
277040	ᏢᏈᏍᎦ	PASS
277041	ᏢᏉᏙᏗ	PASS
277042	ᏢᏫᏍᏙᏗ	PASS
277043	ᏥᎶᏄᎮ	PASS
277044	ᏥᏁᎢᏍᏗᎭ	PASS
277045	ᏮᏓᏨᎷᏤᎵ	PASS
277046	ᏯᏪᏐᎸ	PASS
277047	ᏲᎱᏏᏕᎾ	PASS
277048	ᐃᑭᑐᒥᓐ	PASS
277049	ᐃᓈᐸᑕᓯᓂᓂ	PASS
277050	ᐃᔑᓂᑳᓂᑰ	PASS
277051	ᐃᔥᐹᓂ	PASS
277052	ᐅᒌᒥᑾᒃ	PASS
277053	ᐅᓂᑸᑲᓂ	PASS
277054	ᐊᓂᒥᑯᐸᓂᐅ	PASS
277055	ᐋᐸᐅᑰ	PASS
277056	ᐋᐸᒋᑑᑫᒃ	PASS
277057	ᐐᒋᒥᓉᑕᒨᒥ	PASS
277058	ᐐᓴᑳᐱᓀ	PASS
277059	ᐗᓇᑯᔥ	PASS
277060	ᐙᐐᒋᐃᑎ	PASS
277061	ᐙᐱᔥᑳᓂᐗᓐ	PASS
277062	ᐙᓰᑴᓱᒡ	PASS
277063	ᐯᔑᑴᐙᓇ	PASS
277064	ᐱᑕᑯᔑᓅᒪᑲᒃ	PASS
277065	ᐱᒫᑎᓯᓯᒀ	PASS
277066	ᐱᓯᑌᐱ	PASS
277067	ᐱᓵᓀᑕᒧᐎᓂ	PASS
277068	ᐴᔔᐁᒀ	PASS
277069	ᐸᐲᑾᑎᓈᓂᒃ	PASS
277070	ᐸᑴᔑᑲᓂᒪᓐ	PASS
277071	ᐸᔑᐸᐃᑫᐎᑯᒫᓂ	PASS
277072	ᐹᐱᓄᑕᐎ	PASS
277073	ᐹᐱᓄᑖᑫ	PASS
277074	ᐹᑲᐋᒀᓐ	PASS
277075	ᑕᔑᑕᒪᐎᓇᑰᒃ	PASS
277076	ᑖᓱᐎᑲᒥᑯᕽ᙮	PASS
277077	ᑭᐲᑲᐃᑲ	PASS
277078	ᑭᑫᑖᑯᑑᒡ	PASS
277079	ᑭᑳᓄᒀᓀ	PASS
277080	ᑭᒋᐴᑖᒋᑲᓐ	PASS
277081	ᑮᐗᓂᒧᐙᒡ	PASS
277082	ᑮᐗᓂᒧᒡ᙮	PASS
277083	ᑲᓅᔑᒡ	PASS
277084	ᑲᔥᑭᒋᑫᔮᓐ	PASS
277085	ᒦᒋᓂᒡ᙮	PASS
277086	ᓀᐊᒧᐙᒡ	PASS
277087	ᓂᐳᔦᒃ	PASS
277088	ᓂᓯᑕᐎᓇᓰ	PASS
277089	ᓂᓯᑖᐎ	PASS
277090	ᓃᑳᓃᑕᒫᑫ	PASS
277091	ᓃᓯᐌᐱᓈ	PASS
277092	ᔕᐌᑖᑯᔅ	PASS
277093	ᔕᐌᓂᒥᒃ	PASS
277094	ᔖᑯᐙᓈᒡ	PASS
277095	ᔖᑴᓂᒧᓰ	PASS
277096	Abilinia	PASS
277097	Asíncrito	PASS
277098	Cleofas	PASS
277099	Düfte	PASS
277100	Elmodam	PASS
277101	Estaquis	PASS
277102	Gedeón	PASS
277103	Getsemaní	PASS
277104	Iyɨpʉrema	PASS
277105	Kuikiartichu	PASS
277106	Leibrock	PASS
277107	Oquijtoj	PASS
277108	Pilátbioye	PASS
277109	Páblëbe	PASS
277110	Sosípater	PASS
277111	Teppich	PASS
277112	Tmojan	PASS
277113	Uabuayanab	PASS
277114	Uchiritkumka	PASS
277115	Yëfsana	PASS
277116	ameyaltin	PASS
277117	anangkinak	PASS
277118	anturtamina	PASS
277119	arutramji	PASS
277120	arʉkooi	PASS
277121	asufre	PASS
277122	awajinamsha	PASS
277123	bajiĩocaju̶	PASS
277124	budiadicami	PASS
277125	buiñcá	PASS
277126	bétsebomnam	PASS
277127	canÿánÿa	PASS
277128	castígoca	PASS
277129	centaw	PASS
277130	chanjésabo	PASS
277131	chaondëtsámana	PASS
277132	chaotsëuatjama	PASS
277133	chaújabuachama	PASS
277134	ches̈natan	PASS
277135	chiyatsma	PASS
277136	chiyátinÿena	PASS
277137	cincuenta	PASS
277138	coptém	PASS
277139	cuafjëtsjajocá	PASS
277140	cuaftsiyencá	PASS
277141	diácono	PASS
277142	enatsëtsnayana	PASS
277143	enjanábomna	PASS
277144	enjáninÿna	PASS
277145	enjétsatbëna	PASS
277146	espiritiñe	PASS
277147	estrellëngcá	PASS
277148	fsënjáninÿe	PASS
277149	gotimasiorẽmo	PASS
277150	iTlajtoltzin	PASS
277151	icalijtic	PASS
277152	iespíritu	PASS
277153	ijiarma	PASS
277154	imojtsetbiámana	PASS
277155	imojánajna	PASS
277156	imos̈buachéyeca	PASS
277157	imoyenëngbiama	PASS
277158	inetsamcá	PASS
277159	innemojtil	PASS
277160	inoraciones	PASS
277161	inyehualican	PASS
277162	irumrataram	PASS
277163	itepanchinan	PASS
277164	itlajsojlo	PASS
277165	iuétsemna	PASS
277166	iñeshcá	PASS
277167	jabújabuachama	PASS
277168	jacinto	PASS
277169	jatiquedi	PASS
277170	jats̈tayana	PASS
277171	jauatsëtsayama	PASS
277172	jetsenguanguama	PASS
277173	jiitamran	PASS
277174	jinÿanÿiyëse	PASS
277175	jobéconam	PASS
277176	jobéconana	PASS
277177	joreroa	PASS
277178	jouenëse	PASS
277179	jtsabotena	PASS
277180	jtseimpadánama	PASS
277181	jtsemandayancá	PASS
277182	jtsemándayëse	PASS
277183	jtsencuéntayana	PASS
277184	jtsetrabájayana	PASS
277185	jtsonÿayana	PASS
277186	jtsóyejuayana	PASS
277187	juats̈ëmbonama	PASS
277188	juatëngmiásha	PASS
277189	jubáyama	PASS
277190	jxuc	PASS
277191	jáchembuana	PASS
277192	játsebacana	PASS
277193	jésebomna	PASS
277194	jósertana	PASS
277195	júyents̈amiama	PASS
277196	kakeekau	PASS
277197	kiauntukjame	PASS
277198	kʉsesakʉi	PASS
277199	librës̈angá	PASS
277200	léts̈iye	PASS
277201	maawairap	PASS
277202	mantuwarti	PASS
277203	mechititia	PASS
277204	micatzintli	PASS
277205	michumangka	PASS
277206	mitzhuica	PASS
277207	mochtsebomna	PASS
277208	mochtsemnama	PASS
277209	montsabuayiyná	PASS
277210	motsatoñe	PASS
277211	männlich	PASS
277212	najatramamiaji	PASS
277213	nangkamasketjai	PASS
277214	nduamanëngcá	PASS
277215	ndëtsayaunanama	PASS
277216	ndëts̈benguiñe	PASS
277217	nechpolojticaj	PASS
277218	nechtocarohua	PASS
277219	nejnentiaya	PASS
277220	nekaamtikrama	PASS
277221	nemechnojnotzas	PASS
277222	nemorriquezas	PASS
277223	nemotlamachalis	PASS
277224	nenchanejquej	PASS
277225	nenhueyi	PASS
277226	nentlacuaj	PASS
277227	nicneltoca	PASS
277228	niiConeu	PASS
277229	niquelnamiqui	PASS
277230	notomintisquej	PASS
277231	ntsejuabnayana	PASS
277232	ntsësertánana	PASS
277233	nujangkrak	PASS
277234	ocuelita	PASS
277235	omitzchihuilij	PASS
277236	onechnotz	PASS
277237	oniquijlij	PASS
277238	oniquijtoj	PASS
277239	oquichihuato	PASS
277240	oquihuentlali	PASS
277241	oquinhuicac	PASS
277242	oquitlatlapan	PASS
277243	oquitlatlatac	PASS
277244	oquitlejcoltij	PASS
277245	oquixoxotonij	PASS
277246	oticpixquej	PASS
277247	otlaneltocac	PASS
277248	pachitsam	PASS
277249	palábraca	PASS
277250	pasungminawai	PASS
277251	piatramka	PASS
277252	preferences	PASS
277253	pueblama	PASS
277254	queftsátsbomna	PASS
277255	queftsátsbos̈e	PASS
277256	quemuátsmëna	PASS
277257	quetstéts	PASS
277258	quichijtiu	PASS
277259	quichipahua	PASS
277260	quichixticatca	PASS
277261	quimpolojticaj	PASS
277262	quinemiti	PASS
277263	quinojlayaj	PASS
277264	quitemactilis	PASS
277265	quëfsaíya	PASS
277266	raceitak	PASS
277267	rocasãto	PASS
277268	siabibe	PASS
277269	staves	PASS
277270	sutuwinak	PASS
277271	sword	PASS
277272	sãñaribajar	PASS
277273	s̈mochjenchuaye	PASS
277274	s̈mochántsama	PASS
277275	s̈motselastemá	PASS
277276	s̈ochjátsebaca	PASS
277277	s̈ojanÿanÿé	PASS
277278	taakmaunumanini	PASS
277279	tarutniu	PASS
277280	tbojtsebomna	PASS
277281	tbojtsinÿancá	PASS
277282	techchihualti	PASS
277283	techmandaro	PASS
277284	techyoltlalia	PASS
277285	tenotzquej	PASS
277286	tenotzqui	PASS
277287	tepanchinantli	PASS
277288	tepetlayoj	PASS
277289	teyecanaj	PASS
277290	tipaquij	PASS
277291	tlacocojli	PASS
277292	tlacomoni	PASS
277293	tlahuelnemis	PASS
277294	tlajpixqui	PASS
277295	tlapetlanajli	PASS
277296	tlaquehualtin	PASS
277297	tmojacjá	PASS
277298	tmojanprontá	PASS
277299	tmojtsanëbaye	PASS
277300	tmojáshjajnëng	PASS
277301	tmonjanadorá	PASS
277302	tmonjaniyé	PASS
277303	tojanabacacá	PASS
277304	tojanjuabocá	PASS
277305	tojapront	PASS
277306	tojayaniñe	PASS
277307	tojánebëbuacna	PASS
277308	tojóshjanguama	PASS
277309	tomahuac	PASS
277310	tonjaninÿanÿecá	PASS
277311	tsuntsumrua	PASS
277312	tsuwamar	PASS
277313	tu̶sarirũ̶mu̶ri	PASS
277314	tʉukaransan	PASS
277315	uabénanga	PASS
277316	uanguanësh	PASS
277317	uants̈efjushang	PASS
277318	ubuáyanënga	PASS
277319	ujatruktaram	PASS
277320	unachayënga	PASS
277321	uurmatai	PASS
277322	uurtuktatme	PASS
277323	uyereutanʉkʉ	PASS
277324	u̶jaru̶arãja	PASS
277325	vacoanama	PASS
277326	vinagre	PASS
277327	wakeruktincha	PASS
277328	xatintijojtak	PASS
277329	xatmacun	PASS
277330	xcontlajcali	PASS
277331	xmechtocarohua	PASS
277332	xmohueyimatican	PASS
277333	xmonamictican	PASS
277334	xmoyolpatla	PASS
277335	xnechicneli	PASS
277336	xnemechijli	PASS
277337	xompayejyehua	PASS
277338	xtechtocarohua	PASS
277339	xyolmelajquej	PASS
277340	yojtsatoñe	PASS
277341	yojtsejuabnaye	PASS
277342	yojánabamna	PASS
277343	yonencuepquej	PASS
277344	yuwinau	PASS
277345	zafiro	PASS
277346	águila	PASS
277347	áshjajnënga	PASS
277348	ãmosiarirũ̶mu̶	PASS
277349	ñabetoju̶	PASS
277350	ĩarẽtoburiar	PASS
277351	ɨnenpoika	PASS
277352	ܐܙܕܪܥ	PASS
277353	ܐܝܙܓܕ	PASS
277354	ܐܟܘܬܝ	PASS
277355	ܐܡܠܟ	PASS
277356	ܐܤܒܪ	PASS
277357	ܐܥܡܕܬ	PASS
277358	ܐܫܬܘܕܥܘ	PASS
277359	ܐܬܪܥܘ	PASS
277360	ܒܕܡܝ	PASS
277361	ܒܕܡܥ	PASS
277362	ܒܠܒܟܘܢ	PASS
277363	ܒܡܘܠܟܢܐ	PASS
277364	ܒܡܟܝܟܘܬ	PASS
277365	ܒܩܛܝܪܐ	PASS
277366	ܒܪܒܘܬ	PASS
277367	ܕܐܗܪܘܢ	PASS
277368	ܕܐܟܐܝܐ	PASS
277369	ܕܐܪܝܘܬܐ	PASS
277370	ܕܒܥܠܡܐ	PASS
277371	ܕܓܘܕܦܐ	PASS
277372	ܕܕܝܘܐ	PASS
277373	ܕܢܒܗܬ	PASS
277374	ܕܢܘܗܪܐ	PASS
277375	ܕܤܪܝܩ	PASS
277376	ܕܦܩܝܕ	PASS
277377	ܕܪܗܛ	PASS
277378	ܗܠܠܘܝܐ	PASS
277379	ܘܐܘܒܠ	PASS
277380	ܘܒܠܥ	PASS
277381	ܘܓܘܕܦ	PASS
277382	ܘܝܗܘܕܐ	PASS
277383	ܘܠܥܠ	PASS
277384	ܘܡܩܒܠ	PASS
277385	ܘܤܪܝܩ	PASS
277386	ܛܠܝܘܬ	PASS
277387	ܠܒܥܠܝܗܝܢ	PASS
277388	ܠܕܘܟܪܢ	PASS
277389	ܠܡܘܒܕܘ	PASS
277390	ܠܡܦܕܝܗܝܢ	PASS
277391	ܠܫܠܝܚܐ	PASS
277392	ܠܬܫܒܘܚܬܗ	PASS
277393	ܡܤܪܗܒܐ	PASS
277394	ܡܨܒܬ	PASS
277395	ܡܨܝܕܬܗܘܢ	PASS
277396	ܡܬܛܦܝܤܢܘܬܐ	PASS
277397	ܡܬܟܪܟ	PASS
277398	ܢܚܤܪ	PASS
277399	ܢܫܘܛ	PASS
277400	ܨܠܡ	PASS
277401	ܪܚܒ	PASS
277402	ᎠᎦᏙᎥᎯᏍᏙᏗ	PASS
277403	ᎠᎵᏍᏆᏛᎭ	PASS
277404	ᎠᎵᏰᎢᎶᎸᎭ	PASS
277405	ᎠᎾᏗᏍᎬᎢ	PASS
277406	ᎠᏂᎦᏲᎵᏳ	PASS
277407	ᎠᏂᏏᎾᏌᏂ	PASS
277408	ᎠᏂᏏᎾᏌᏅ	PASS
277409	ᎠᏆᏓᏅᏔᏩᏕ	PASS
277410	ᎠᏇᎵᏒᎩ	PASS
277411	ᎠᏉᎯᏳᎭ	PASS
277412	ᎠᏍᎩᏓᏍᎬ	PASS
277413	ᎠᏍᏙᏍᎩ	PASS
277414	ᎠᏔᏲᎯᎮᏍᏗ	PASS
277415	ᎠᏤᎷᎯ	PASS
277416	ᎠᏤᏍᏙᎩᎯ	PASS
277417	ᎠᏩᏘᏍᎪ	PASS
277418	ᎡᏓᎵᏍᎦᏍᏙᏛ	PASS
277419	ᎡᏣᎵᎡᎵᏤᎮᏍᏗ	PASS
277420	ᎡᏣᏁᏍᎨᎲᎯ	PASS
277421	ᎡᏦᎯᏳᎲᏍ	PASS
277422	ᎢᎬᏩᏍᏗᎭ	PASS
277423	ᎢᏕᎲᎢ	PASS
277424	ᎢᏖᎳ	PASS
277425	ᎢᏣᏗᏔᏍᎨᏍᏗ	PASS
277426	ᎢᏥᏇᏓᎸ	PASS
277427	ᎢᏥᏩᏛᏗᏱ	PASS
277428	ᎢᏯᏆᎵᏍᏙᏗᏱ	PASS
277429	ᎢᏳᎾᏓᎳ	PASS
277430	ᎤᎦᏑᎲᎢ	PASS
277431	ᎤᎧᏲᏛ	PASS
277432	ᎤᎵᏖᎸᏅᎩ	PASS
277433	ᎤᎾᎵᏃᎯᏴᎯ	PASS
277434	ᎤᎾᏂᎩᏒ	PASS
277435	ᎤᎾᏓᏅᏔᏩᏕ	PASS
277436	ᎤᎾᏓᏛᏅᎯ	PASS
277437	ᎤᎾᏙᎴᎰᎯᏍᏙᏗ	PASS
277438	ᎤᎾᏞᏒ	PASS
277439	ᎤᎿᎷᏎ	PASS
277440	ᎤᏂᏆᏘᏍᏗ	PASS
277441	ᎤᏂᏰᎸᎯ	PASS
277442	ᎤᏂᏲᎢᏎᎸᎯ	PASS
277443	ᎤᏃᎱᎦ	PASS
277444	ᎤᏃᏴᎬᎢ	PASS
277445	ᎤᏓᏩᏗᏍᏙᏛ	PASS
277446	ᎤᏕᏒᏂᎸᎯ	PASS
277447	ᎤᏘᏴᎯ	PASS
277448	ᎤᏙᎴᎰᎯᏍᏗᏱ	PASS
277449	ᎤᏚᎸᎲ	PASS
277450	ᎤᏚᏓᎴᏛ	PASS
277451	ᎤᏪᏙᎵᏤᎢ	PASS
277452	ᎤᏬᏢᏅᏅ	PASS
277453	ᎨᎻᎵ	PASS
277454	ᎨᏥᎩᎵᏲᎢᏍᏙᏗ	PASS
277455	ᎭᏓᏅᏓᏓ	PASS
277456	ᎯᎩᎵᏲᎬ	PASS
277457	ᎯᏬᏂᏍᎬ	PASS
277458	ᎯᏲᏍᏗᏍᎩ	PASS
277459	ᎳᏏᎳ	PASS
277460	ᎾᎵᏍᏓᏴᎲᏍᎬᎾ	PASS
277461	ᎾᏂᎦᏔᎾᎥᎾ	PASS
277462	ᎾᏆᏛᏁᎸ	PASS
277463	ᎾᏛᏁᎲᎢ	PASS
277464	ᎾᏥᏰᎲᎾ	PASS
277465	ᏂᎦᎷᎶᎬᎾ	PASS
277466	ᏂᎦᏪᏍᎪᎢ	PASS
277467	ᏂᏓᏕᏘᏴᎯᏒ	PASS
277468	ᏂᏓᏙᏓᏈᏒ	PASS
277469	ᏂᏙᏓᎦᏪᏎᎵ	PASS
277470	ᏄᎾᎵᏍᏓᏁᎸ	PASS
277471	ᏄᎾᏛᏁᎵᏙᎸ	PASS
277472	ᏄᏓᏑᏴᎾ	PASS
277473	ᏅᏃᎱᎶᏗ	PASS
277474	ᏅᏓᎦᎵᏍᏙᏔᏂ	PASS
277475	ᏅᏓᏳᏄᎪᏨᎯ	PASS
277476	ᏅᏧᏓᎴᏅᎲᎾ	PASS
277477	ᏍᎩᏍᏓᏩᏚᎦ	PASS
277478	ᏍᎩᏯᏅᏓᏗᏍᎨᏍᏗ	PASS
277479	ᏏᎻᏯᏂ	PASS
277480	ᏑᏓᎨ	PASS
277481	ᏑᏓᎳᏍᎪᎯ	PASS
277482	ᏓᏂᎶᏄᎮᏍ	PASS
277483	ᏓᏆᏓᏂᎸᎨᏍᏗ	PASS
277484	ᏓᏇᎪᏔᏅ	PASS
277485	ᏓᏗᎶᏂ	PASS
277486	ᏕᎩᎸᏫᏍᏓᏁᎲ	PASS
277487	ᏕᎩᎸᏫᏍᏓᏁᎸ	PASS
277488	ᏕᎩᏂᏴ	PASS
277489	ᏕᎬᏩᏠᏎᎢ	PASS
277490	ᏕᎯᏁᏤᎮᏍᏗ	PASS
277491	ᏕᏏᎶᏂᎦ	PASS
277492	ᏕᏣᎸᏫᏍᏓᏁᎸ	PASS
277493	ᏗᎦᏄᎪ	PASS
277494	ᏗᎾᏓᎾᏌᎲᏍᎩ	PASS
277495	ᏗᎾᏓᏲᏁᎯ	PASS
277496	ᏗᏂᎦᏘᎴᎩ	PASS
277497	ᏗᏂᏅᏌᏗ	PASS
277498	ᏗᏂᏙᎬ	PASS
277499	ᏗᏂᏲᎤᎵ	PASS
277500	ᏗᏆᎳᏏᏕᏂ	PASS
277501	ᏗᏓᏙᏕᏍᏗᏍᎩ	PASS
277502	ᏗᏕᏲᎲᏍᎩ	PASS
277503	ᏗᏥᎧᎿᏩᏛᏍᏗᏱ	PASS
277504	ᏗᏥᎨᏫ	PASS
277505	ᏙᏛᎾᏓᏡᏔᏂ	PASS
277506	ᏚᏅᏩᏅᎩ	PASS
277507	ᏣᏃᏍᎩᏒᎩ	PASS
277508	ᏣᏍᎦᎸᎩ	PASS
277509	ᏥᎦᎷᎯᏍᏗᎭ	PASS
277510	ᏥᏁᏣᏛᏁ	PASS
277511	ᏥᏂᏥᏪᎠ	PASS
277512	ᏧᎦᎾᏮ	PASS
277513	ᏧᎬᏩᎴ	PASS
277514	ᏧᎳᎨᏯᏛᏤᎢ	PASS
277515	ᏧᎵᏏᎬ	PASS
277516	ᏧᎾᏂᏏᏗᏱ	PASS
277517	ᏧᎾᏓᏂᎸᎢᏍᏗᏱ	PASS
277518	ᏧᎾᏓᏅᏬᏗᏱ	PASS
277519	ᏧᏄᎪᏙᏗ	PASS
277520	ᏧᏓᏂᎸᎢᏍᏗᏳ	PASS
277521	ᏧᏙᏍᏙᏗ	PASS
277522	ᏧᏬᏢᏅᎯ	PASS
277523	ᏧᏭᏓᎴᏍᏗᏱ	PASS
277524	ᏧᏲᎯᏎᏗ	PASS
277525	ᏩᏚᎵᏏ	PASS
277526	ᏫᎨᏣᏲᎵ	PASS
277527	ᏫᎬᏲᏪᎳᏏ	PASS
277528	ᏫᏂᏨᎦ	PASS
277529	ᏱᎦᏬᏂᎭ	PASS
277530	ᏱᏂᎦᏛᏁᎭ	PASS
277531	ᏱᏂᏣᎵᏍᏓᏁ	PASS
277532	ᏱᏓᎴᏂᏙᎭ	PASS
277533	ᏱᏗᏣᏰᎸᏁᎢ	PASS
277534	ᏱᏨᏰᎵᏎᎭ	PASS
277535	ᐁᐃᑭᑑᒪᑲᒃ	PASS
277536	ᐁᐐᒪᐗᑎᓯᓇᑰᒃ	PASS
277537	ᐁᐱᓴᓯᕽ	PASS
277538	ᐁᑭᑫᓂᒥᓯᐗᓐ	PASS
277539	ᐁᑭᔐᒪᓂᑑᐎ	PASS
277540	ᐁᑮᐐᒋᐊᔮᒥᑰᔦᒃ	PASS
277541	ᐁᑲᑮᐹᑕᓂᓂᒃ	PASS
277542	ᐁᑲᑮᑖᐌᑕᕽ	PASS
277543	ᐁᓈᒋᒥᓐᒡ	PASS
277544	ᐃᔑᐌᐱᓯᐎᓂᐙᓐ	PASS
277545	ᐃᔑᐐᔮᓯᐎ	PASS
277546	ᐃᔑᐴᔔᐃᑎᒃ᙮	PASS
277547	ᐃᔑᑮᔗᐎᓐ	PASS
277548	ᐅᐐᑎᑫᒫᑲᓂᓂ	PASS
277549	ᐅᑌᐃᓃᕽ	PASS
277550	ᐅᑌᑌᐙᓐ	PASS
277551	ᐅᑌᑌᓂ	PASS
277552	ᐅᑎᐹᒋᒨᐞ	PASS
277553	ᐅᑎᑭᑐᐎᓂᕽ	PASS
277554	ᐅᑎᔑᓂᑳᓱᐎᓂᕽ	PASS
277555	ᐅᑑᑌᓈᒥᕽ	PASS
277556	ᐅᑑᔑᐲᐃᑲᓂ	PASS
277557	ᐅᑖᑯᓰᒃ	PASS
277558	ᐅᑮᐃᔑᐎᓂᑰᓐ	PASS
277559	ᐅᑮᐅᒋᒌᑾᓃᑕᐙᐙᓐ	PASS
277560	ᐅᑮᐙᐸᒥᑰᓐ	PASS
277561	ᐅᑮᑕᔑᑖ	PASS
277562	ᐅᑮᒥᑲᓰᓈᐙ	PASS
277563	ᐅᑮᒨᒋᔥᒃ	PASS
277564	ᐅᑳᑭᑲᓂᐙᕽ	PASS
277565	ᐅᑾᔭᒀᑎᔅ	PASS
277566	ᐅᒋᑎᐯᑖᑯᓯ	PASS
277567	ᐅᒌᒪᑲᓐ᙮	PASS
277568	ᐅᒥᔅᑶ	PASS
277569	ᐅᒪᒋᑑᑕᒧᐎᓂᓂ	PASS
277570	ᐅᒪᒑᑎ	PASS
277571	ᐅᓂᐳᐎᓐ	PASS
277572	ᐅᓃᒑᓂᓯᐙᐞ᙮	PASS
277573	ᐅᔑᒫᑲᓂᔒᒪᐞ	PASS
277574	ᐅᔥᑮᔑᑯᓃᕽ	PASS
277575	ᐊᓂᑲᑮᔑᑲᒃ	PASS
277576	ᐋᐸᒋᑑᒃ	PASS
277577	ᐋᔩᒋᑳᐸᐎᒃ	PASS
277578	ᐌᓅᒋ	PASS
277579	ᐐᑾᑫᔮᓐ	PASS
277580	ᐐᔭᐎᐙᓐ	PASS
277581	ᐗᓂᔑᓂᓂᒡ	PASS
