language_script	example_id	words	chars	base_tokens	target_tokens	delta_tokens	base_tokens_per_word	target_tokens_per_word	delta_tokens_per_word	base_single_char_tokens	target_single_char_tokens	base_byte_tokens	target_byte_tokens	target_new_tokens	target_base_tokens	base_unk_tokens	target_unk_tokens	text_preview	base_token_preview	target_token_preview
dzo_Tibt	360	3	15	6	7	1	2.0	2.3333333333333335	0.3333333333333333	0	2	0	0	7	0	0	0	ཡར་འཛེགས་ ༡༥ བྱར།	▁ ཡར་འཛེགས་ ▁ ༡༥ ▁ བྱར།	▁ཡར་ འཛ ེགས་ ▁༡ ༥ ▁བྱ ར།
dzo_Tibt	361	2	27	8	12	4	4.0	6.0	2.0	2	3	0	0	11	1	0	0	མགོའི་ས་སྟོང་ པིག་སེལསི་ནང་།	▁ མག ོ འི་ས་སྟ ོ ང་ ▁ པིག་སེལསི་ནང་།	▁ མགོ འི་ ས་ སྟོང་ ▁པ ིག་ སེ ལ སི་ ནང་ །
dzo_Tibt	362	1	22	8	6	-2	8.0	6.0	-2.0	3	1	0	0	5	1	0	0	སྟོངམ་བཏོན་ཡོད་པའི་ཚག་	▁ སྟ ོ ངམ་བཏ ོ ན་ཡ ོ ད་པའི་ཚག་	▁ སྟོངམ་ བཏོན་ ཡོད་པའི་ ཚ ག་
dzo_Tibt	363	1	14	2	6	4	2.0	6.0	4.0	0	1	0	0	6	0	0	0	གི་བེལསི་ཊེཌི།	▁ གི་བེལསི་ཊེཌི།	▁གི་ བ ེལ སི་ ཊེ ཌི།
dzo_Tibt	364	3	18	7	10	3	2.3333333333333335	3.3333333333333335	1.0	2	5	0	0	8	2	0	0	པེ་ལི་ བེའེ། (གདམ་ཁ)	▁ པེ་ལི་ ▁ བེའེ། ▁( གདམ་ཁ )	▁པ ེ་ལི་ ▁བེ འ ེ། ▁( གད མ་ ཁ )
dzo_Tibt	365	1	18	6	3	-3	6.0	3.0	-3.0	2	0	0	0	3	0	0	0	གསལ་སྟོན་འགོ་བཙུགས	▁ གསལ་སྟ ོ ན་འག ོ ་བཙུགས	▁གསལ་ སྟོན་ འགོ་བཙུགས
dzo_Tibt	366	1	21	6	10	4	6.0	10.0	4.0	2	2	0	0	7	3	0	0	ཆ་ཚད་བང་རིམ།undo-type	▁ ཆ་ཚད་བང་རིམ། u ndo - type	▁ ཆ་ ཚད་ བ ང་ རི མ། undo - type
dzo_Tibt	367	4	68	17	12	-5	4.25	3.0	-1.25	5	0	0	0	11	1	0	0	དམིགས་བསལ་དུ་ ཀེ་ཌི་ཨི་ ཌེཀསི་ཊོཔ་མཐའ་འཁོར་གྱི་དོན་ལུ་ཨིན་མི་ ཡིག་ཆ་ཚུ།	▁ དམིགས་བསལ་དུ་ ▁ ཀ ེ་ཌི་ཨི་ ▁ ཌེ ཀ སི་ཊ ོ པ་མཐའ་འཁ ོ ར་གྱི་ད ོ ན་ལུ་ཨིན་མི་ ▁ ཡིག་ཆ་ཚུ།	▁དམིགས་བསལ་ དུ་ ▁ཀེ་ ཌི་ ཨི་ ▁ ཌེཀསི་ཊོཔ་ མཐའ་འཁོར་ གྱི་དོན་ལུ་ ཨིན་མི་ ▁ཡིག་ཆ་ ཚུ།
dzo_Tibt	368	1	29	2	7	5	2.0	7.0	5.0	0	2	0	0	6	1	0	0	མཐུན་སྒྲིག་འབད་ནིའི་་མིང་ཚིག།	▁ མཐུན་སྒྲིག་འབད་ནིའི་་མིང་ཚིག།	▁ མཐུན་སྒྲིག་ འབད་ནིའི་ ་ མིང་ ཚིག །
dzo_Tibt	369	1	22	10	3	-7	10.0	3.0	-7.0	5	0	0	0	3	0	0	0	ཆོག་ཡིག་དགོས་མཁོ་ཡོདཔ།	▁ ཆ ོ ག་ཡིག་དག ོ ས་མཁ ོ ་ཡ ོ དཔ།	▁ཆོག་ཡིག་ དགོས་མཁོ་ ཡོདཔ།
dzo_Tibt	370	1	17	6	4	-2	6.0	4.0	-2.0	2	1	0	0	4	0	0	0	ནུས་མེད་དགོས་དོན།	▁ ནུས་མེད་དག ོ ས་ད ོ ན།	▁ནུས་མེད་ དགོས་ དོན །
dzo_Tibt	371	5	166	32	50	18	6.4	10.0	3.6	11	3	0	0	49	1	0	0	༡༨༽ དཔེ་དེ་ལ་སྐྱོན་ཡོན་ཅི་འདྲ་ཡོད་ཀྱང་ དེ་ལ་མི་ལྟ་བར། རང་གི་བསམ་པས་བརྗོད་འདོད་ཀྱི་དབང་གིས་དཔེ་ཅན་དང་མཚུངས་པར་བརྗོད་པ་ ཚིག་ཟིན་ལ་གསལ་བར་བསྟན་པ་ལ་བརྗོད་འདོད་ཀྱི་དཔེ་ཞེས་བྱ།	▁ ༡༨༽ ▁ དཔེ་དེ་ལ་སྐྱ ོ ན་ཡ ོ ན་ཅི་འདྲ་ཡ ོ ད་ ཀ ྱང་ ▁ དེ་ལ་མི་ལྟ་བར། ▁ རང་གི་བསམ་པས་བརྗ ོ ད་འད ོ ད་ ཀ ྱི་དབང་གིས་དཔེ་ཅན་དང་མཚུངས་པར་བརྗ ོ ད་པ་ ▁ ཚིག་ཟིན་ལ་གསལ་བར་བསྟན་པ་ལ་བརྗ ོ ད་འད ོ ད་ ཀ ྱི་དཔེ་ཞེས་བྱ།	▁ ༡༨ ༽ ▁དཔེ་ དེ་ ལ་ སྐྱོན་ ཡོ ན་ ཅི་ འདྲ་ ཡོད་ ཀྱ ང་ ▁དེ་ ལ་ མི་ ལྟ་བ ར། ▁རང་གི་ བསམ་ པ ས་ བརྗོད་ འདོད་ ཀྱི་ དབང་ གིས་ དཔེ་ཅན་ དང་ མཚུངས་ པར་ བརྗོད་ པ་ ▁ཚིག་ ཟི ན་ ལ་ གསལ་ བར་ བསྟན་ པ་ ལ་ བརྗོད་ འདོད་ ཀྱི་ དཔེ་ ཞེས་ བྱ །
dzo_Tibt	372	2	14	8	7	-1	4.0	3.5	-0.5	5	2	0	0	4	3	0	0	སྒོ་བསྡམས། (_D)	▁ སྒ ོ ་བསྡམས། ▁( _ D )	▁ སྒོ་ བསྡམ ས། ▁(_ D )
dzo_Tibt	373	8	222	36	40	4	4.5	5.0	0.5	10	2	0	0	37	3	0	0	སེམས་ཁམས་ཀྱི་བྱ་རིམ་ཚུ་ མཐུན་སྒྲིག་ཐོག་ལས་ གཟུགས་ཀྱི་བྱ་རིམ་དང་འབྲེལ་བ་ཡོདཔ་ཨིན་པ་ཅིན་ འགྲོ་བ་མི་ཡི་སྐོར་ལས་ རང་བཞིན་མཚོན་རིག་གིས་ འགྲེལ་བཤད་བྱིན་མི་འདི་འདི་གིས་ སེམས་ཀྱི་མཚན་ཉི...	▁ སེམས་ཁམས་ ཀ ྱི་བྱ་རིམ་ཚུ་ ▁ མཐུན་སྒྲིག་ཐ ོ ག་ལས་ ▁ གཟུགས་ ཀ ྱི་བྱ་རིམ་དང་འབྲེལ་བ་ཡ ོ དཔ་ཨིན་པ་ཅིན་ ▁ འགྲ ོ ་བ་མི་ཡི་སྐ ོ ར་ལས་ ▁ རང་བཞིན་མཚ ོ ན་རིག་གིས་ ▁ འགྲེལ་བཤད་བྱིན་མི་འདི་འདི་གིས་ ▁ སེམས་ ཀ ྱི་མཚན་ཉིད་རིག་པའི་ནང་ལུ་ ▁ འགན་ཁུར་ཁག་ཆེ་ཏ ོ ག་ཏ ོ ་ར་འབགཔ་ཨིན་མས།	▁སེམས་ ཁམས་ ཀྱི་ བྱ་ རིམ་ ཚུ་ ▁ མཐུན་སྒྲིག་ ཐོག་ལས་ ▁ གཟུགས་ཀྱི་ བྱ་ རིམ་ དང་འབྲེལ་བ་ ཡོདཔ་ ཨིན་པ་ཅིན་ ▁འགྲོ་ བ་མི་ ཡི་ སྐོར་ལས་ ▁རང་བཞིན་ མཚོན་རིག་ གིས་ ▁འགྲེལ་བཤད་ བྱིན་ མི་འདི་ འདི་གིས་ ▁སེམས་ ཀྱི་ མཚན་ཉིད་རིག་པ འི་ནང་ལུ་ ▁ འགན་ཁུར་ ཁག་ཆེ ་ ཏོག་ཏོ་ ར་ འབ ག པ་ཨིན་མས།
dzo_Tibt	374	7	92	26	20	-6	3.7142857142857144	2.857142857142857	-0.8571428571428571	6	4	0	0	18	2	0	0	ཡིག་སྣོད་དཀར་ཆག གུར བཞག་ནིའི་དོན་ལུ་ འཕྲལ་སྐབས་ཕྱེ་མི གཟུགས་བརྙན་ ཡིག་སྣོད་ཀྱི་མིང་ ག་དེ་ཅིག་ཡོད་ག	▁ ཡིག་སྣ ོ ད་ད ཀ ར་ཆག ▁ གུར ▁ བཞག་ནིའི་ད ོ ན་ལུ་ ▁ འཕྲལ་སྐབས་ཕྱེ་མི ▁ གཟུགས་བརྙན་ ▁ ཡིག་སྣ ོ ད་ ཀ ྱི་མིང་ ▁ ག་དེ་ཅིག་ཡ ོ ད་ག	▁ཡིག་སྣོད་ དཀར་ ཆ ག ▁གུ ར ▁ བཞག་ ནིའི་དོན་ལུ་ ▁འཕྲལ་ སྐབས་ ཕྱེ་ མི ▁གཟུགས་བརྙན་ ▁ཡིག་སྣོད་ ཀྱི་མིང་ ▁ ག་དེ་ཅིག་ ཡོད་ ག
dzo_Tibt	375	1	14	5	7	2	5.0	7.0	2.0	2	4	0	0	7	0	0	0	ཀ་ལརཀསི་བི་ལི།	▁ ཀ ་ལར ཀ སི་བི་ལི།	▁ཀ ་ལ ར ཀསི་ བ ི་ལི །
dzo_Tibt	376	2	24	4	5	1	2.0	2.5	0.5	0	0	0	0	4	1	0	0	འབྲེལ་ས་གཞན་མི་ གཅིག་འདུག	▁ འབྲེལ་ས་གཞན་མི་ ▁ གཅིག་འདུག	▁ འབྲེལ་ས་ གཞན་མི་ ▁གཅིག་ འདུག
dzo_Tibt	377	1	13	2	5	3	2.0	5.0	3.0	0	0	0	0	5	0	0	0	ཨི་ནི་སེཇིསི།	▁ ཨི་ནི་སེཇིསི།	▁ཨི་ ནི་ སེ ཇི སི།
dzo_Tibt	378	4	61	16	17	1	4.0	4.25	0.25	7	3	0	0	14	3	0	0	"""%s"" དེ་ ཆེད་དམིགས་ཁྱད་ཆོས་ཀྱི་དོན་ལུ་ ནུས་ལྡན་ལེ་བུ་ཅིག་མིན་པས།"	"▁"" % s "" ▁ དེ་ ▁ ཆེད་དམིགས་ཁྱད་ཆ ོ ས་ ཀ ྱི་ད ོ ན་ལུ་ ▁ ནུས་ལྡན་ལེ་བུ་ཅིག་མིན་པས།"	"▁""% s "" ▁དེ་ ▁ཆ ེད་ དམིགས་ ཁྱད་ཆོས་ ཀྱི་དོན་ལུ་ ▁ ནུས་ ལྡན་ ལེ་ བུ་ ཅིག་ མིན་ པས།"
dzo_Tibt	379	3	55	8	13	5	2.6666666666666665	4.333333333333333	1.6666666666666667	1	1	0	0	13	0	0	0	གྲལ་ཐིག་དེ་འཕར་བྱེད་ཀྱི་ གྲལ་ཐིག་ཅིག་ཨིནམ་ལས་ རྒྱ་འཕར་ཡི།	▁ གྲལ་ཐིག་དེ་འཕར་བྱེད་ ཀ ྱི་ ▁ གྲལ་ཐིག་ཅིག་ཨིནམ་ལས་ ▁ རྒྱ་འཕར་ཡི།	▁གྲལ་ཐིག་ དེ་ འཕ ར་ བྱེད་ ཀྱི་ ▁གྲལ་ཐིག་ ཅིག་ ཨིནམ་ལས་ ▁རྒྱ་ འཕ ར ་ཡི།
dzo_Tibt	380	3	45	8	13	5	2.6666666666666665	4.333333333333333	1.6666666666666667	2	0	0	0	12	1	0	0	དཀར་ཆག་གི་ཡན་ལག་ མ་བྱུང་པའི་ཧེན་མར་ ཕྱིར་འགྱངས།	▁ ད ཀ ར་ཆག་གི་ཡན་ལག་ ▁ མ་བྱུང་པའི་ཧེན་མར་ ▁ ཕྱིར་འགྱངས།	▁དཀར་ཆག་ གི་ ཡན་ལག་ ▁ མ་ བྱུང་ པའི་ ཧེ ན་ མར་ ▁ཕྱིར་ འགྱ ངས།
dzo_Tibt	381	12	98	32	22	-10	2.6666666666666665	1.8333333333333333	-0.8333333333333334	5	0	0	0	16	6	0	0	ཇི་ནོམ་ ཚེས་གྲངས་ ཞུན་དག་ ཚེ་གྲངས་ ལེན་ལུ་ ངོས་ལེན་མིན་འདུག ཇི་ནོམ་ ཚེ་གྲངས་ ཞུན་དག་ ཆུ་ཚོད་ ལེན་ ལག་ལེན་འཐབ།	▁ ཇི་ན ོ མ་ ▁ ཚེས་གྲངས་ ▁ ཞུན་དག་ ▁ ཚེ་གྲངས་ ▁ ལེན་ལུ་ ▁ ང ོ ས་ལེན་མིན་འདུག ▁ ཇི་ན ོ མ་ ▁ ཚེ་གྲངས་ ▁ ཞུན་དག་ ▁ ཆུ་ཚ ོ ད་ ▁ ལེན་ ▁ ལག་ལེན་འཐབ།	▁ཇི་ནོམ་ ▁ ཚེས་གྲངས་ ▁ཞུན་དག་ ▁ ཚེ་ གྲངས་ ▁ ལེན་ ལུ་ ▁ངོས་ལེན་ མིན་འདུག ▁ཇི་ནོམ་ ▁ ཚེ་ གྲངས་ ▁ཞུན་དག་ ▁ ཆུ་ཚོད་ ▁ ལེན་ ▁ལག་ལེན་འཐབ།
dzo_Tibt	382	1	26	4	8	4	4.0	8.0	4.0	1	0	0	0	7	1	0	0	དགའ་གདམ་དོན་ལུ་མ་རྩ་བཙུགས།	▁ དགའ་གདམ་ད ོ ན་ལུ་མ་རྩ་བཙུགས།	▁ དགའ་ གད མ་ དོན་ལུ་ མ་ རྩ་ བཙུགས།
dzo_Tibt	383	7	187	30	37	7	4.285714285714286	5.285714285714286	1.0	9	2	0	0	34	3	0	0	གཞན་མི་སྙན་ཞུ་གིས་འབད་བ་ཅིན་ ལོ་ན་གཞོནམ་ཚུ་གིས་ ཨིན་ཊར་ནེཌ་འདི་ བརྡ་སྤྲོད་འབད་ནི་ནང་ལྷན་ཐབས་འབྱུང་ནི་གི་དོན་ལུ་ ལག་ལེན་འཐབ་མ་གཏོགས་ གདོང་སྐོར་རྐྱབ་སྟེ་ འབྲེལ་བ་འཐབ་མི་གི་ཚབ་སྦེ་...	▁ གཞན་མི་སྙན་ཞུ་གིས་འབད་བ་ཅིན་ ▁ ལ ོ ་ན་གཞ ོ ནམ་ཚུ་གིས་ ▁ ཨིན་ཊར་ནེཌ་འདི་ ▁ བརྡ་སྤྲ ོ ད་འབད་ནི་ནང་ལྷན་ཐབས་འབྱུང་ནི་གི་ད ོ ན་ལུ་ ▁ ལག་ལེན་འཐབ་མ་གཏ ོ གས་ ▁ གད ོ ང་སྐ ོ ར་རྐྱབ་སྟེ་ ▁ འབྲེལ་བ་འཐབ་མི་གི་ཚབ་སྦེ་མེནམ་སྦེ་ཐ ོ ན་ནུག	▁གཞན་མི་ སྙན་ཞུ་ གིས་ འབད་བ་ཅིན་ ▁ལོ་ ན་ གཞ ོ ནམ་ ཚུ་གིས་ ▁ཨིན་ ཊར་ ནེ ཌ ་འདི་ ▁ བརྡ་སྤྲོད་ འབད་ནི་ ནང་ ལྷན་ཐབས་ འབྱུང་ ནི་གི་དོན་ལུ་ ▁ལག་ལེན་འཐབ་ མ་གཏོགས་ ▁གདོང་ སྐོར་ རྐྱབ་སྟེ་ ▁ འབྲེལ་བ་ འཐབ་ མི་གི་ ཚབ་ སྦེ་ མེན མ་སྦེ་ ཐོན་ ནུག
dzo_Tibt	384	6	122	29	29	0	4.833333333333333	4.833333333333333	0.0	10	3	0	0	24	5	0	0	གླིང་ག་ཞབས་ཏོག་གིས་(མའི་ནི) ཆོག་ཐམ་འདི་ གླིང་ག་འདི་ནང་ལུ་ལྷོད་ནི་གི་ ཟླཝ་གཅིག་མ་གཏོགས་ འདི་ལས་ལྷག་སྟེ་ མི་སྤྲོད་དོ་ཡོདཔ་ཨིན་མས།	▁ གླིང་ག་ཞབས་ཏ ོ ག་གིས་ ( མའི་ནི ) ▁ ཆ ོ ག་ཐམ་འདི་ ▁ གླིང་ག་འདི་ནང་ལུ་ལྷ ོ ད་ནི་གི་ ▁ ཟླཝ་གཅིག་མ་གཏ ོ གས་ ▁ འདི་ལས་ལྷག་སྟེ་ ▁ མི་སྤྲ ོ ད་ད ོ ་ཡ ོ དཔ་ཨིན་མས།	▁ གླིང་ ག་ ཞབས་ཏོག་ གིས་ ( མའི་ ནི ) ▁ ཆོག་ ཐ མ་འདི་ ▁ གླིང་ ག་ འདི་ནང་ལུ་ ལྷོད་ ནི་གི་ ▁ཟླ ཝ་ གཅིག་ མ་གཏོགས་ ▁འདི་ ལས་ལྷག་ སྟེ་ ▁མི་ སྤྲོད་ དོ་ཡོདཔ་ཨིན་མས།
dzo_Tibt	385	1	18	3	6	3	3.0	6.0	3.0	1	2	0	0	4	2	0	0	འབྲེལ་སའི་ཨའི་ཌི་:	▁ འབྲེལ་སའི་ཨའི་ཌི་ :	▁ འབྲེལ་ སའི་ ཨའི་ཌི ་ :
dzo_Tibt	386	1	10	3	5	2	3.0	5.0	2.0	1	1	0	0	5	0	0	0	ཀེམ་བཱརའི།	▁ ཀ ེམ་བཱརའི།	▁ཀེ མ་བ ཱར འི །
dzo_Tibt	387	5	120	26	37	11	5.2	7.4	2.2	9	3	0	0	36	1	0	0	ཁོང་ཚུ་ ཨཱལ་ཝི་ནི་མས་ཀྲར་སློབ་གྲྭའདི་ ཟློས་གར་དང་ སྔར་སྲོལ་སྒྱུ་རྩལ་གྱྀ་ཤེས་ཡོན་གཙུག་སྡེ་ནང་ལུ་ སྦྱོང་བརྡར་ཚུ་འགོ་བཙུགས་ནུག།	▁ ཁ ོ ང་ཚུ་ ▁ ཨཱལ་ཝི་ནི་མས་ ཀ ྲར་སླ ོ བ་གྲྭའདི་ ▁ ཟླ ོ ས་གར་དང་ ▁ སྔར་སྲ ོ ལ་སྒྱུ་རྩལ་གྱྀ་ཤེས་ཡ ོ ན་གཙུག་སྡེ་ནང་ལུ་ ▁ སྦྱ ོ ང་བརྡར་ཚུ་འག ོ ་བཙུགས་ནུག།	▁ཁོང་ ཚུ་ ▁ཨཱ ལ་ ཝི་ ནི་ མས་ ཀྲ ར་ སློབ་ གྲ ྭ འདི་ ▁ཟླ ོས་ གར་ དང་ ▁སྔ ར་ སྲོལ་ སྒྱུ ་རྩལ་ གྱ ྀ ་ ཤེས་ཡོན་ གཙ ུག་ སྡེ་ ནང་ལུ་ ▁ སྦྱོང་ བརྡ ར་ ཚུ་ འགོ་བཙུགས་ ནུག།
dzo_Tibt	388	13	268	52	77	25	4.0	5.923076923076923	1.9230769230769231	13	6	0	0	68	9	0	0	དམག་མི་༢,༤༠༠འབད་མི་ རུ་ཁག་ངོ་མ་གིས་ ཊིར་ཏོན་ལས་བྱང་ཁ་ཐུག་ མ་ཡལ་༩གི་ས་ཁར་ལྷོདཔ་ད་ གཙང་ཆུ་བརྒལ་ཞིནམ་ལས་ གནམ་ཤར་མ་དཀརཝ་ལས་ གནོད་འཚུབ་བཀལ་ནི་གི་དོན་ལུ་ སྡེ་ཚན་གཉིས་ལུ་ བགོ་བཤའ་འགྱོ་...	▁ དམག་མི་༢ , ༤༠༠འབད་མི་ ▁ རུ་ཁག་ང ོ ་མ་གིས་ ▁ ཊིར་ཏ ོ ན་ལས་བྱང་ཁ་ཐུག་ ▁ མ་ཡལ་༩གི་ས་ཁར་ལྷ ོ དཔ་ད་ ▁ གཙང་ཆུ་བརྒལ་ཞིནམ་ལས་ ▁ གནམ་ཤར་མ་ད ཀ རཝ་ལས་ ▁ གན ོ ད་འཚུབ་བ ཀ ལ་ནི་གི་ད ོ ན་ལུ་ ▁ སྡེ་ཚན་གཉིས་ལུ་ ▁ བག ོ ་བཤའ་འགྱ ོ ་ནི་ཨིན་མས། ▁ སྡེ་ཚན་གཅིག་འདི་ ▁ གི་རི་ནི་གི་དམག་ཁྲིད་ ཀ ྱི་འ ོ ག་ལུ་དང་ ▁ གཞན་མི་འདི་ ▁ སུ་ལི་ཝན་གྱི་འ ོ ག་ལུ་ཨིན་མས།	▁ དམག་ མི་ ༢ , ༤ ༠༠ འབད་མི་ ▁ རུ་ ཁག་ ངོ་མ་ གིས་ ▁ ཊི ར་ ཏ ོན་ ལས་ བྱང་ ཁ་ཐུག་ ▁ མ་ཡ ལ་ ༩ གི་ ས་ཁར་ ལྷོད པ་ད་ ▁ གཙ ང་ ཆུ་ བརྒ ལ་ ཞིནམ་ལས་ ▁གནམ་ ཤར་ མ་ དཀར ཝ་ ལས་ ▁ གནོད་ འཚ ུབ་ བཀལ་ ནི་གི་དོན་ལུ་ ▁སྡེ་ཚན་ གཉིས་ ལུ་ ▁ བགོ་ བཤ འ་ འགྱོ་ནི་ ཨིན་མས། ▁སྡེ་ཚན་ གཅིག་ འདི་ ▁གི་ རི་ ནི་གི་ དམག་ ཁྲི ད་ཀྱི་ འོག་ལུ་ དང་ ▁གཞན་མི་ འདི་ ▁ སུ་ ལི་ ཝ ན་གྱི་ འོག་ལུ་ ཨིན་མས།
dzo_Tibt	389	3	47	10	12	2	3.3333333333333335	4.0	0.6666666666666666	3	1	0	0	10	2	0	0	ཨེལ་ཌི་ཨེ་པི་ སར་བར་ལས་ འབྲེལ་ས་ལེགས་བཅོས་འབད་དོ།	▁ ཨེལ་ཌི་ཨེ་པི་ ▁ སར་བར་ལས་ ▁ འབྲེལ་ས་ལེགས་བཅ ོ ས་འབད་ད ོ །	▁ ཨེལ་ ཌི་ ཨེ་ པི་ ▁སར་བར་ ལས་ ▁ འབྲེལ་ས་ ལེགས་བཅོས་འབད་ དོ །
dzo_Tibt	390	1	56	4	14	10	4.0	14.0	10.0	1	0	0	0	13	1	0	0	ཐུམ་སྒྲིལ་རྒྱ་བསྐྱེད་ཐོག་ཡིག་འདི་གནམ་མེད་ས་མེད་རིངམ་འདུག	▁ ཐུམ་སྒྲིལ་རྒྱ་བསྐྱེད་ཐ ོ ག་ཡིག་འདི་གནམ་མེད་ས་མེད་རིངམ་འདུག	▁ ཐུམ་སྒྲིལ་ རྒྱ་ བསྐྱེད་ ཐོག་ ཡིག་ འདི་ གནམ་ མེད་ ས་ མེད་ རིང མ་ འདུག
dzo_Tibt	391	4	208	20	42	22	5.0	10.5	5.5	7	2	0	0	39	3	0	0	ཁོང་རའི་ད་ལྟོའི་གནས་ལུགས་གུར་རང་བཞིན་གྱིས་འཆང་ཡོད་མི་ཐུམ་སྒྲིལ་ཚུ། ཐུམ་སྒྲིལ་འ་དི་ཚུ་ཡར་བསྐྱེད་འབད་ཚུགས་ནི་ཨིན་རུང་ དེ་ཚུ་རྟེན་འབྲེལ་ཚུ་རྒྱུན་ཆད་མི་བཅུག་ནིའི་དོན་ལུ་ དེ་ཚུ་ཁོ་རའ...	▁ ཁ ོ ང་རའི་ད་ལྟ ོ འི་གནས་ལུགས་གུར་རང་བཞིན་གྱིས་འཆང་ཡ ོ ད་མི་ཐུམ་སྒྲིལ་ཚུ། ▁ ཐུམ་སྒྲིལ་འ་དི་ཚུ་ཡར་བསྐྱེད་འབད་ཚུགས་ནི་ཨིན་རུང་ ▁ དེ་ཚུ་རྟེན་འབྲེལ་ཚུ་རྒྱུན་ཆད་མི་བཅུག་ནིའི་ད ོ ན་ལུ་ ▁ དེ་ཚུ་ཁ ོ ་རའི་གནས་ལུགས་ནང་ལུ་བཞག་སྟེ་ཡ ོ དཔ་ཨིན།	▁ཁོང་རའི་ ད་ ལྟ ོའི་ གནས་ལུགས་ གུར་ རང་བཞིན་ གྱིས་ འཆ ང་ ཡོད་མི་ ཐུམ་སྒྲིལ་ ཚུ། ▁ ཐུམ་སྒྲིལ་ འ་ དི་ ཚུ་ ཡར་ བསྐྱེད་ འབད་ ཚུགས་ནི་ ཨིན་རུང་ ▁ དེ་ཚུ་ རྟེན་འབྲེལ་ ཚུ་ རྒྱུན་ ཆ ད་ མི་ བཅུག ་ནིའི་དོན་ལུ་ ▁ དེ་ཚུ་ ཁོ་ ར འི་ གནས་ལུགས་ ནང་ལུ་ བཞག་སྟེ་ ཡོདཔ་ཨིན།
dzo_Tibt	392	9	302	70	84	14	7.777777777777778	9.333333333333334	1.5555555555555556	28	5	0	0	81	3	0	0	དེ་ལས་ དོན་རྒྱན་ཞེས་པ་ནི། བརྗོད་བྱ་དོན་གྱི་ཉམས་གཙོ་བོར་འདོན་པ་སྟེ། རྗོད་བྱེད་ཀྱི་ཚིག་སྙན་ཞིང་མཛེས་པའི་ཉམས་སྣ་ཚོགས་ཀྱི་སྒོ་ནས་ གཙོ་བོ་བརྗོད་བྱ་དོན་གྱི་རོ་ཉམས་ཕུན་སུམ་ཚོགས་པའི་ཚིག...	▁ དེ་ལས་ ▁ ད ོ ན་རྒྱན་ཞེས་པ་ནི། ▁ བརྗ ོ ད་བྱ་ད ོ ན་གྱི་ཉམས་གཙ ོ ་བ ོ ར་འད ོ ན་པ་སྟེ། ▁ རྗ ོ ད་བྱེད་ ཀ ྱི་ཚིག་སྙན་ཞིང་མཛེས་པའི་ཉམས་སྣ་ཚ ོ གས་ ཀ ྱི་སྒ ོ ་ནས་ ▁ གཙ ོ ་བ ོ ་བརྗ ོ ད་བྱ་ད ོ ན་གྱི་ར ོ ་ཉམས་ཕུན་སུམ་ཚ ོ གས་པའི་ཚིག་སྦྱ ོ ར་གྱི་ངག་ད ོ ན་ལ་ད ོ ན་རྒྱན་ཞེས་བྱ། ▁ དེ་ལ་དབྱེ་ན། ▁ མེ་ལ ོ ང་མའི་རྩ་བར། ▁ རང་བཞིན་བརྗ ོ ད་དང་དཔེ་དང་ནི།། ▁ ས ོ གས་གསུངས་པ་ལྟར་ད ོ ན་རྒྱན་ས ོ ་ལྔ་ཡ ོ ད།	▁དེ་ལས་ ▁དོན་ རྒྱན་ ཞེས་ པ་ ནི། ▁ བརྗོད་ བྱ་ དོན་གྱི་ ཉམས་ གཙོ་བོར་ འ དོན་ པ་ སྟེ ། ▁ར ྗོ ད་ བྱེད་ ཀྱི་ ཚིག་ སྙན་ ཞིང་ མཛ ེས་ པའི་ ཉམས་ སྣ་ཚོགས་ ཀྱི་ སྒོ་ ནས་ ▁ གཙོ་བོ་ བརྗོད་ བྱ་ དོན་གྱི་ རོ་ ཉམས་ ཕུ ན་ས ུམ་ ཚོགས་ པའི་ ཚིག་ སྦྱོར་ གྱི་ ངག་ དོན་ ལ་ དོན་ རྒྱན་ ཞེས་ བྱ ། ▁དེ་ ལ་ དབྱེ་ ན། ▁མེ་ ལོ ང་ མའི་ རྩ་བ ར། ▁རང་བཞིན་ བརྗོད་ དང་ དཔེ་ དང་ ནི། ། ▁ སོགས་ གསུང ས་པ་ ལྟ ར་ དོན་
dzo_Tibt	393	1	7	4	4	0	4.0	4.0	0.0	2	0	0	0	3	1	0	0	བི་ཧེཀ།	▁ བི་ཧེ ཀ །	▁ བི་ ཧེ ཀ།
dzo_Tibt	394	1	27	2	8	6	2.0	8.0	6.0	0	1	0	0	7	1	0	0	རྒྱང་འདྲེན་འབད་ནིའི་ལྡེ་མིག	▁ རྒྱང་འདྲེན་འབད་ནིའི་ལྡེ་མིག	▁ རྒྱ ང་ འདྲེན་ འབད་ནིའི་ ལྡེ་ མི ག
