point_id	language_script	language_name	status	script	family	macro_family	region	sample_idx	text
hau_Latn:98	hau_Latn	Hausa	head	Latn	Afro-Asiatic	Afro-Asiatic	West Africa	98	Barayin Sun Kona Wani Yaro Mai Shekaru 12 A Jihar Kogi
hau_Latn:99	hau_Latn	Hausa	head	Latn	Afro-Asiatic	Afro-Asiatic	West Africa	99	Make wani da ka Brush, floss, da amfani da danko tausa akalla sau biyu a rana. A mafi yawan ganiya hanyar tabbatar da hakora ne buroshi da kuma floss duk lokacin da ka ci ko sha wani abu. Wannan hanya za ka iya tabbata a rabu da abinci tarkace da kuma plaque da zai iya kawo karshen sama batawa your hakora.
xho_Latn:0	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	0	Hakika , wannan abu ne da zai iya sa Asa ya ji tsoro kuma ya fid da rai a yaƙin .
xho_Latn:1	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	1	Iphone Backup Extractor Crack – Keygen Torrent + Key SESOTHO
xho_Latn:2	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	2	Ootitshala banokuwusebenzisa lo msebenzi kubantwana abakumaBanga 1,2, oknye 3. Qinisekisa ukuba abantwana bakho banomntu obangameleyo/ obajongileyo xa besenza lo msebenzi. Ungabashiyi bebodwa namakhandelela avuthayo okanye imatshisi.
xho_Latn:3	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	3	i kukungenisa epalamente ingxelo yonyaka ebhaliweyo ngokubhekiselele kwimisetyenzana yayo yaloo nyaka.
xho_Latn:4	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	4	Unokwenza njani kwi-Amazon yomkhiqizo wophando njengomthengisi wexesha elikhulu?
xho_Latn:5	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	5	Yesu ɗan shekara sha biyu ya san Nassosi sosai
xho_Latn:6	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	6	UVladislav Heric, 50, uqale ngoMvulo wale veki ukusebenza njengomqeqeshi weChippa emva kokuba igxothe uTeboho Moloi obengumqeqeshi oyintloko ukusukela kunyaka ophelileyo.
xho_Latn:7	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	7	Jimrewa a hidima duk da tangarɗa dabam dabam zai iya taimaka maka ka kasance da ɗiyan ruhu a yawalce .
xho_Latn:8	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	8	oluzimeleyo kulawulo, ulawulo lomngcipheko neenkqubo zolawulo kwiQumrhu, nto leyo ibandakanya
xho_Latn:9	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	9	21 “Ngaloo mini ndiya kuyihlumisela uphondo indlu kaSirayeli,+ yaye wena ndiya kukunika ithuba lokuvula umlomo phakathi kwabo;+ bazi ukuba ndinguYehova.”
xho_Latn:10	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	10	public ref class PointBasedFigureView : public GraphicsFigureView, Vintasoft.Imaging.UI.VisualTools.UserInteraction.IInteractiveObject, Vintasoft.Imaging.UI.VisualTools.UserInteraction.IPointBasedInteractiveObject
xho_Latn:11	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	11	I-gedit ayikwazi ukusebenza %s: iindawo ezikwinkqubo yokubhala.
xho_Latn:12	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	12	Muna da dangantaka mai ƙarfi da Jehobah kuma muna da hakki na sa haɗin kai ya kasance a cikin ikilisiya .
xho_Latn:13	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	13	6 Wazohlwaya uYehova ngenxa yoko: Nako oko akuyi kubakho; itsho iNkosi uYehova.
xho_Latn:14	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	14	Next: A4 White na bugawan dutse Matte Label Takarda - 1 * 1
xho_Latn:15	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	15	Omayambidhidho gehalo ewanawa ohaga longithwa ngiini?
xho_Latn:16	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	16	→ umthuthuzeli Swedenborg kunye mysfarbrorn evela Eva Christmas Donald Duck ufile.
xho_Latn:17	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	17	Kukho amaninzi amaninzi esiwafumanayo ngoku kunye, kwaye ngamanye amaxesha (abantu abangathembeki bayakuhlala bethetha njalo) banokuthi bangabangelwa ngengozi nje. Abanye bathi akukho nto enjengokungalingani, kodwa esinye sihloko.
xho_Latn:18	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	18	15 , 16 . ( a ) Me ya sa yake da muhimmanci mu guji yin koyi da duniya a batun yin ado da sa tufafi ?
xho_Latn:19	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	19	Ondando ndjoka oya kwatela mo iilonga oshowo iifuta yiilonga yopoloyeka ndjoka, nuuministeli owa tseyitha ngaaka konima sho wa li wa tseyitha kutya otawu pumbwa oshimaliwa sha thika poomiiliyona 419 opo wu vule okumanitha iilonga mbyoka muule woomvula omulongo.
xho_Latn:20	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	20	You will not be subjected to any occupational detriment on account of doing the right thing by reporting unethical behaviour.
xho_Latn:21	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	21	A littafin Mai - Wa’azi , Sulemanu ya ce ya nemi “ ya sami magana masu - daɗin ji , da abin da aka rubuta daidai , kalmomin gaskiya ke nan . ” ( M .
xho_Latn:22	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	22	I-ZIBIDO SAN GIACOMO (MI), ITALYI, NOVEMBA 24, i-2014-CueScript, umboneleli wesisombululo sokwenza iziqulatho kunye nezixhobo eziphathekayo eziphathekayo kuzo zonke iimfuno zokusasazwa kwemveliso, uyavuya ukuvakalisa ukutyunjwa kwe-ARET yeVidiyo kunye noBunjineli bezandi njengomthengisi waseNtaliyane omtsha. . Ukusebenza ngokukhawuleza, i-ARET iya kuba nexanduva lokusasazwa kwemveliso yeCueScript kunye nenkxaso yomthengisi e-Italy nakwiindawo ezikufutshane. Kwasekwa ...
xho_Latn:23	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	23	Zama LandViewer okanye qhagamshelana neqela ngolwazi olungakumbi: info@eosda.com
xho_Latn:24	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	24	USihlalo weNdlu yeeNkosi zaseMpuma Koloni, uNkosi Mwelo Nonkonyana, uthi kuyabavuyisa oku kwenziwe ngala mantombazana. “Zigcineni ninjalo bantwana bam, nazi ukuba niliqhayiya lesizwe,” utshilo uNonkonyana.
xho_Latn:25	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	25	I-Ukuhlangabezana India 2018 kunye Internet-2 Izinto India Expo 2018 uya kuqhutywa ukususela ngoMatshi 7 ukuya 9, 2018 e New Delhi. Lo Mboniso yoNyaka Ukuhlangabezana India e New Delhi ihlanganisa zonxibelelwano ...
xho_Latn:26	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	26	Ngenxa yokunwenwa kwentsholongwane yecorona, uMongameli Cyril Ramaphosa uyalele abantu belizwe lonke ukuba bangazenzi iintlanganiso ezinabantu abangaphezulu kwekhulu ngelizama ukubamba ukunwenwa kwaso.
xho_Latn:27	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	27	Abanye bebephethe athi “No More Get Hired ngesijolo”. UPhelokazi Magazi othweswe isidanga kwiPublic Management ayifunde eWSU eGcuwa, uthi uthabathe inxaxheba kulo mngcelele kuba ekruquke kukuhletywa ekuhlaleni.
xho_Latn:28	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	28	Amanzi aselwandle ayemka; Umlambo uyatsha, wome:
xho_Latn:29	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	29	esemthethweni IMF ubongoza iiBhanki ezingoovimba ukuba akhuphisane cryptocurrencies
xho_Latn:30	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	30	Uve ukuba umhlobo wakho ukuhlebile—ibe nawe uneendaba zakhe ozaziyo. Kulula kangakanani ngawe ukuzibamba ungamhlebi naye?
xho_Latn:31	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	31	“Ibuhlungu into eyenzeka apha, kutshaywa iziyobisi kwaye bangena nzulu kuba bezama ukususa umthwalo kwakunye noxinzelelo. Sele bebizwa nangegama lokuba ngamaPharaphara abafana balapha kuba bengoongantweni,” kutsho uSalaze.
xho_Latn:32	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	32	Wannan talifin ya ɗauki ganawa da aka yi da wani limami .
xho_Latn:33	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	33	ebambisene nePSL – basungula iDiski Challenge ngelizama ukuhlangabezana
xho_Latn:34	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	34	Iila Girl's name meaning, origin, and popularity
xho_Latn:35	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	35	Molo, inkxalabo yam yile ilandelayo ndine-autocad 2009 eSpanish efakiwe. Ndiyazibuza ukuba ingaba ukhona umthetho oya kusiguqulela kwisiNgesi nje ukuba unombulelo ...
xho_Latn:36	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	36	16 Abumelwa yigolide ecikizekileyo yakwaOfire, Nesardonisi enqabileyo, nesafire.
xho_Latn:37	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	37	Ifani - CARTESIO -Ucwangciso kunye nokugcina iNethiwekhi yokuThutha iRhasi kuZwelonke- (Milan, Italy)
xho_Latn:38	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	38	Zeus III (Sci Imidlalo yokuzonwabisa) ikunika ezonwabisayo namacwecwe-6 kunye 192 betline platform to put lots of money at stake and win a very big amount per spin. Usenokuba luloyiko xa ubona isakhiwo bayotywe nendlela lo mdlalo enkulu iqhubela.
xho_Latn:39	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	39	Entonces Jesús les dijo: --Cuando hayáis levantado al Hijo del Hombre, entonces entenderéis que yo soy, y que nada hago de mí mismo; sino que estas cosas hablo, así como el Padre me enseñó
xho_Latn:40	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	40	7. Yintoni abayicelayo kuThixo abaLevi, ibe yintoni esiyifundayo koko?
xho_Latn:41	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	41	era wesithathu 2000 - ngoku Non-linokuba isampuli Kwikhompyutha-elawulwa Surveys kwamanye data
xho_Latn:42	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	42	Ziziphi izixhobo ezilungiselelwe yintlangano kaYehova oye wazisebenzisa ukuze uncede abantwana bakho basondele kuYehova?
xho_Latn:43	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	43	21 Emva kokuzila ukudla ixesha elide, wesuka wema uPawulos phakathi kwabo, wathi, Hina madoda, ninge naniphulaphule kum, ananduluka eKrete, nizuzane nale nkxwaleko noku konakala.
xho_Latn:44	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	44	Ya ce : “ Ni ne makiyayi mai - kyau : makiyayi mai - kyau yakan bada ransa domin tumaki . ” — Yohanna 10 : 11 .
xho_Latn:45	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	45	Ndihleli kwigumbi lokuphumla, ndibukele inzala yethu maNgwevu kwanesizukulwana seli khaya.
xho_Latn:46	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	46	Are you sure you want to remove Adama Jokolo Kulibali from your list?
xho_Latn:47	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	47	11 Loba lilifa lengcwangube nokhwalimanzi, kuhlale kulo ifubesi nehlungulu, olule phezu kwalo ulutya lokulinganisa lwakwanyanyeni, nelothe yokulungelelanisa yakwalubala.
xho_Latn:48	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	48	42:19 Ga Ubangijinmu Yã yalwaci dukan ilimi, kuma ya kallo a kan alamun zamanin: sanar da abubuwa na baya, kazalika da abubuwa na gaba, kuma m da burbushi na boye abubuwa.
xho_Latn:49	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	49	I-WIFI I-12MP Ikhamera yokuSebenza ekhuselekileyo, 1296P, H.264, Ulawulo lwe-App (SPY084) gqibela ukuguqulwa: Meyi 3rd, 2020 by admin
xho_Latn:50	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	50	Ya ce : “ Waɗannan ƙasidun sun taimaka mini sosai . Na yi nazarinsu sau da yawa . ”
xho_Latn:51	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	51	Aerial battle between Jacaranda and Pillars in the semis of the pre-season tournament at JD Dlephu
xho_Latn:52	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	52	At USA-Casino-Online.com mu da wata babbar adadin kwarewa a cikin giya da cãca online masana'antu. Our review tawagar ya taka leda a real kudi a wata babbar lamba na online gidajen caca kuma mun kashe kan 10 shekaru saka idanu da kuma kallon masana'antar girma da ake daidai armashi, wajen taimaka maka sami mafi kyau real kudi online gidajen caca.
xho_Latn:53	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	53	Enye into, kufuneka ukhumbule ukuba xa uxolela umntu awuthi oko ebekwenzile kulungile okanye kwakufanelekile.
xho_Latn:54	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	54	Mijin kuma yana bukatar ya fitar da maniyyinsa ta wajen yin wasa da al’aurarsa .
xho_Latn:55	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	55	Camping kuka ga 230g gas harsashi Threaded irin kai-da hatimi
xho_Latn:56	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	56	A ƙaramar hanya , za mu iya gaskata cewa wasu kalilan an yi musu rashin gaskiya a cikin ikilisiyar Kirista ma .
xho_Latn:57	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	57	22 Wasolulela uMoses isandla sakhe ezulwini; kwabakho ubumnyama obusithokothoko ezweni lonke laseYiputa imihla emithathu.
xho_Latn:58	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	58	"I-Hagerty Insurance izisa inzululwazi kwi-equation kunye nesixhobo sawo soVavanyo lweSithuthuthu, esakha kwisiqonga abaye basebenzisa ukuxabisa imoto. Ngokukhetha ""Isithuthuthu"" phantsi kohlobo lweZithuthi kunye nokukhetha unyaka, ukwenza, kunye nomzekelo webhayisiki, inkqubo ikhupha kwi-database ye-9 200 izithuthuthu ezakhiwe phakathi ko-1894 no-1996 kwaye zinikeza intengo ngamanqanaba amane eemeko."
xho_Latn:59	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	59	BaseLot = 0.01; - zaku iya saita BaseLot, wanda aka yi amfani dashi don tushe a matakan Martingale.
xho_Latn:60	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	60	Lawo ibingamazwi kasekela sodolophu uBicks Ndoni womasipala ombaxa iNelson Mandela Bay ethetha nabafundi ebebethwala izidinga zabo kwiholo iOpera House eBhayi, abafunde phantsi kwemfundo yabantu abadala iAdult Education and Training i-AET ngamafuphi.
xho_Latn:61	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	61	Musamman kayayyakin AS per jawo kawota - CHINA Hebei TOP-karfe I / E
xho_Latn:62	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	62	Kwakhona ubone ukuba amanye amanqanaba adalwe ngokwemiqathango engeniswayo:
xho_Latn:63	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	63	Babu shakka , kuna son aurenku ya kasance kamar na Ibrahim da Saratu ko Ishaƙu da Rifkatu . Kuna son aurenku ya kasance na dindindin kuma ku riƙa farin ciki .
xho_Latn:64	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	64	Wane misali ne Yesu ya kafa wa matasa a ikilisiya ?
xho_Latn:65	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	65	yephondo ukuqalisa ukusebenza koMgaqo-siseko omtsha, uba lilungu okanye umbambi-sikhundla wendlu yowiso-mthetho yelo phondo phantsi koMgaqo-siseko omtsha, abambe isikhundla njengelungu okanye umbambi-sikhundla ngokoMgaqo-siseko omtsha nangokwawo nawuphi na uMgaqo-siseko wephondo onokuthi wenziwe.
xho_Latn:66	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	66	Luk 14 | `RWOKARO | STEP | Sabat nalu gulano, Yesus oololo, Parisi onilo tabangonggalo yano enedodo oowali newonggori. Ngu yano oni ngu bidodo Yesus kenondadangelo oluwonggori.
xho_Latn:67	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	67	54 Yaqala ukufika iminyaka yosixhenxe yendlala, njengoko wayekuthethile uYosefu. Yabakho indlala kumazwe onke; ke ezweni lonke laseYiputa kwakukho isonka.
xho_Latn:68	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	68	Twakazikkomanina kapati nzyotwakamvwa aboobo twakayanda kuba a Bbaibbele lyesu. Ciindi balumi bangu nobakaswaangana abapati babo, bakabaambila kuti bayandaula Bbaibbele. Icakabagambya ncakuti, bapati babo bakaingula kuti caino-ino bakaula Bbaibbele lipya lyamumwaambo waci Georgian mpoonya akuti balabapa kacili cipego.
xho_Latn:69	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	69	Ya nemi wa kansa manyan abubuwa .
xho_Latn:70	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	70	Wannan gargaɗinsa ne : “ Zan shafe mutum . . .
xho_Latn:71	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	71	Eyona nto, ndicinga ukuba kufuneka ufake ukukhutshwa kokungaxhatshazi
xho_Latn:72	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	72	Ma’aurata suna iya tattaunawa cikin alheri da salama idan su “ masu - tawali ” ne . ( 1 Bit .
xho_Latn:73	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	73	Oku ndikubona njengentlantsi yokuma nokuphila kweelwimi zesintu kwizwe lakowethu, okubalulekileyo kukuba siqinisekise ukuba le ntlantsi ayinakuze icime, ukuze iilwimi zakowethu ziphile ngonaphakade!
xho_Latn:74	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	74	Weza ke uMoses, wawathetha onke amazwi ale ngoma ezindlebeni zabantu, yena noYoshuwa unyana kaNun.
xho_Latn:75	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	75	Uyabona, ndithuma isithunywa phambi kwakho, ukuba sikugcine endleleni, sikufikise endaweni endiyilungisileyo. Exodus 23:20
xho_Latn:76	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	76	1 , 2 . ( a ) Ka ba da misali da yake nuna muhimmancin yin tambayoyin da suka dace .
xho_Latn:77	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	77	Isidlali seDVD seMoto ye-Android Seat Ibiza 2013 China Manufacturer
xho_Latn:78	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	78	UNowa wakhawuleza waqalisa ukwakha umkhombe. Wawakha nentsapho yakhe iminyaka ephantse ibe yi-50. Bawakha kanye ngale ndlela uYehova wayethe mabawakhe ngayo. Ngelo xesha, uNowa wayebaxelela nabanye abantu ngale mvula inkulu. Kodwa akukho nomnye umntu owammamelayo.
xho_Latn:79	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	79	• Gilashin Aluminum wanda ke sarrafa farantin karfe + high quality branding fans, m zafi dissipation.
xho_Latn:80	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	80	Ngohlobo lwe Index, idatha yesiphumo yendlela yemifanekiso emhlophe iya kwenziwa njengefayile yeTIFF
xho_Latn:81	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	81	c iya kwenza izenzo zobugcisa ezifuna amayeza okubulala ukuva intlungu kuphela ngokusebenzisana nogqirha.
xho_Latn:82	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	82	Ukuba unqwenela ukufakela ngesandla lesi sikhokelo kufuneka ubencede zombini iifolda kwilayibrari yeendawo.
xho_Latn:83	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	83	Mahiku makavii Yona onikhala awe mmirimani mwa ehopa yuulupale, ni exeeni enipaka awe mme?
xho_Latn:84	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	84	“Ndonwabe kakhulu ukuya kumagqibela kankqoyi, lo nto ibonakalisa ukuba abantu bayawuthanda kwaye baya wuxhasa umculo wesintu.
xho_Latn:85	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	85	* kwaye zihleli kwindawo ekhuselekileyo kwaye onke amacango nefesitile zihlala zitshixiwe ngalo lonke ixesha; kwaye
xho_Latn:86	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	86	Iyalansu za su more irin kāriya ta ruhaniya da marubucin zabura ya rera waƙa game da ita . — Karanta Zabura 23 : 1 - 6 .
xho_Latn:87	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	87	22 Ke yena uBhenaya+ unyana kaYehoyada,+ unyana wendoda elikroti, owenza izenzo ezininzi eKabhetseli,+ waxabela oonyana ababini baka-Ariyeli wakwaMowabhi; yaye yena mhla ngekhephu wehla waza waxabela ingonyama+ emhadini wamanzi.
xho_Latn:88	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	88	Umbala womgca: Olu hlobo lomgca wokubamba umda luyaguquka kwisikhokelo sokuyazi ukusuka kwi-contour yesiseko. Ukutshixwa kwemigca kusetyenziswa kwakhona njengenye indlela yeempawu zamanani.
xho_Latn:89	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	89	Ƙari ga abubuwan da kuka saba yi , ku soma yin wasu abubuwan da za ku iya jin daɗin yi tare .
xho_Latn:90	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	90	14 Wosikeleleka ngaphezu kwezizwe zonke; akusayi kubakho nto ingazaliyo, nokuba yindoda nokuba ngumfazi kuwe; nasezinkomeni zakho ayisayi kubakho.
xho_Latn:91	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	91	Kwimithetho emininzi kamasipala ibhajethi yokuthatha inxaxheba ilawulwa kwaye inikwe amandla; kwamanye amazwe kunyanzelekile. Yintoni engcono kunokukwazi ukuyijonga kwaye uyilawule kwiqonga lewebhu elidibeneyo kwi-Google Maps eyenzelwe le njongo.
xho_Latn:92	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	92	Dokar da ta ƙunshi yin hadaya ne ?
xho_Latn:93	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	93	Android Slots Imidlalo yokuzonwabisa Galore Ngelo Slot Fruity!
xho_Latn:94	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	94	Muna ƙoƙari mu yi amfani da shi ‘ nan da nan ’ ne ?
xho_Latn:95	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	95	Uwell Caliburn KOKO elektronická cigareta 520mAh - Modrá - SmokePipe.cz
xho_Latn:96	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	96	Benze elolizwi kuye wonke umnyatheli weli othathe inxaxheba kulonyulo,
xho_Latn:97	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	97	Aalimimapya ya nyanyukilwa eteyo lyawo - Kundana Oshiwambo Newspaper
xho_Latn:98	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	98	3:10 Wathi ukumkani wamaSirayeli, Yeha, uYehova ubabizele aba kumkani bathathu, ukuba abanikele esandleni sikaMowabhi.
xho_Latn:99	xho_Latn	Xhosa	head	Latn	Bantu	Niger-Congo	Southern Africa	99	Amandla aphezulu eglasi yeCarbon Carbon ye-Drone Ingcaciso yeMveliso Ityhubhu yeglasi yeCarbon idityaniswe neCarbon Glass tubes Twill (okanye i-Plaha) Fabric Fabric, Unidirectional Carbon iglasi yepregreg kunye ne-epoxy resin. Ityhubhu okokuqala...
ara_Arab:0	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	0	- بلى. دعونا نجتمع في الصباح حتى نتمكن من جعل يوم منه.
ara_Arab:1	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	1	ولا تستطيع أن تلومهم أعنى , ما الذى ستفعله ؟
ara_Arab:2	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	2	أحياء ، فأن أقصى ما يستطيعونه هو أن يرافقونا حتى القبر
ara_Arab:3	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	3	سأقتلك - أقسم أنني سأفعل ذلك - إهداء - سوف أصيبك -
ara_Arab:4	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	4	حسناً، أنظر، من الواضح أنك مستاءٌ جداً
ara_Arab:5	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	5	أنا اسمي علي و أعيش في الولايات المتحدة الأمريكية .
ara_Arab:6	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	6	أرغبُ بأن تقابِلهُم أستمع إليهم بأدب
ara_Arab:7	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	7	فسر ما تقوله ، من فضلك ، يا (أوتو)
ara_Arab:8	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	8	-كان يجب ان اشعل النار فيه منذ 30 عاما
ara_Arab:9	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	9	حظ سعيد أنا سَأُقدّمُها إليك قريباً
ara_Arab:10	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	10	— البحث بين مئات من المستخدمين في الوقت الحقيقي
ara_Arab:11	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	11	لاتقلق أَعْرفُ كيفية التعامل مع الرجالِ امثالك
ara_Arab:12	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	12	الآن ورقة رابحة يمكن استخدامها علاقة أفضل مع بوتين على النجاح في السياسة الخارجية باعتبارها خطوة قبل الانتخابات المقبلة.
