id	selected_rank	oracle_rank	top1_chrfpp	selected_chrfpp	oracle_chrfpp	selected_delta_vs_top1	oracle_gain_vs_top1	gap_selected_to_oracle	selected_relation_vs_top1	selected_matches_oracle_rank	oracle_not_rank1	selected_source_overlap	top1_source_overlap	oracle_source_overlap	selected_len_ratio	top1_len_ratio	oracle_len_ratio	decision_label_for_10b	source	selected_matched_source	selected_candidate	top1_candidate	oracle_candidate	reference
b.JOH.12.26	2	2	10.265725	22.984172	22.984172	12.718447	12.718447	0.000000	better	true	true	0.257143	0.200000	0.257143	0.863309	0.287770	0.863309	SWAP_TO_RANK_2	If any man serve me, let him follow me; and where I am, there shall also my servant be: if any man serve me, him will my Father honour.	And he said to them all, If any man will come after me, let him deny himself, and take up his cross daily, and follow me.	ⲚⲀϤϪⲰ ⲆⲈ ⲘⲘⲞⲤ ⲚⲞⲨⲞⲚ ⲚⲒⲂⲈⲚ ϪⲈ ⲪⲎ ⲈⲐⲚⲀⲞⲨⲰϢ ⲈⲞⲨⲀϨϤ ⲚⲤⲰⲒ ⲘⲀⲢⲈϤϪⲞⲖϤ ⲈⲂⲞⲖ ⲞⲨⲞϨ ⲘⲀⲢⲈϤⲰⲖⲒ ⲘⲠⲈϤⲤⲦⲀⲨⲢⲞⲤ ⲘⲘⲎ ⲚⲒ ⲞⲨⲞϨ ⲚⲦⲈϤⲘⲞϢⲒ ⲚⲤⲰⲒ.	ⲪⲎ ⲈⲦⲈ ⲞⲨⲞⲚ ⲘⲀϢϪ ⲘⲘⲞϤ ⲈⲤⲰⲦⲈⲘ ⲘⲀⲢⲈϤⲤⲰⲦⲈⲘ.	ⲚⲀϤϪⲰ ⲆⲈ ⲘⲘⲞⲤ ⲚⲞⲨⲞⲚ ⲚⲒⲂⲈⲚ ϪⲈ ⲪⲎ ⲈⲐⲚⲀⲞⲨⲰϢ ⲈⲞⲨⲀϨϤ ⲚⲤⲰⲒ ⲘⲀⲢⲈϤϪⲞⲖϤ ⲈⲂⲞⲖ ⲞⲨⲞϨ ⲘⲀⲢⲈϤⲰⲖⲒ ⲘⲠⲈϤⲤⲦⲀⲨⲢⲞⲤ ⲘⲘⲎ ⲚⲒ ⲞⲨⲞϨ ⲚⲦⲈϤⲘⲞϢⲒ ⲚⲤⲰⲒ.	ⲪⲎ ⲈⲐⲚⲀϢⲈⲘϢⲒ ⲘⲘⲞⲒ ⲘⲀⲢⲈϤⲞⲨⲀϨϤ ⲚⲤⲰⲒ ⲞⲨⲞϨ ⲪⲘⲀ ⲈϮϢⲞⲠ ⲘⲘⲞϤ ⲈϤⲈϢⲰⲠⲒ ⲘⲘⲀⲨ ⲚⲈⲘⲎⲒ ⲚϪⲈⲠⲀⲢⲈϤϢⲈⲘϢⲒ ⲞⲨⲞϨ ⲪⲎ ⲈⲐⲚⲀⲈⲢⲢⲈϤϢⲈⲘϢⲒ ⲚⲎⲒ ϤⲚⲀⲈⲢⲦⲒⲘⲀⲚ ⲘⲘⲞϤ ⲚϪⲈⲠⲀⲒⲰⲦ.
b.JOH.12.27	6	8	9.075200	18.359994	22.906735	9.284794	13.831535	4.546741	better	false	true	0.171429	0.241379	0.181818	1.178947	0.305263	0.936842	SWAP_TO_RANK_8	Now is my soul troubled; and what shall I say? Father, save me from this hour: but for this cause came I unto this hour.	And said, For this cause shall a man leave father and mother, and shall cleave to his wife: and they twain shall be one flesh?	ⲞⲨⲞϨ ⲠⲈϪⲀϤ ϪⲈ ⲈⲐⲂⲈⲪⲀⲒ ⲈⲢⲈ ⲠⲒⲢⲰⲘⲒ ⲬⲀ ⲠⲈϤⲒⲰⲦ ⲚⲈⲘ ⲦⲈϤⲘⲀⲨ ⲚⲤⲰϤ ⲞⲨⲞϨ ⲈϤⲈⲦⲞⲘϤ ⲈⲦⲈϤⲤϨⲒⲘⲒ ⲞⲨⲞϨ ⲈⲨⲈϢⲰⲠⲒ ⲘⲠⲂ ⲈⲨⲤⲀⲢⲜ ⲚⲞⲨⲰⲦ.	ⲈⲐⲂⲈⲪⲀⲒ ϮⲔⲰⲖϪ ⲚⲚⲀⲔⲈⲖⲒ ϨⲀ ⲪⲒⲰⲦ	ⲈⲐⲂⲈⲪⲀⲒ ⲀⲒⲒ ⲈⲦⲀⲢⲈⲦⲈⲚⲞⲨⲰⲢⲠ ⲚⲤⲰⲒ ⲘⲠⲒⲈⲢⲀⲚⲦⲒⲖⲈⲄⲒⲚ ϮϢⲒⲚⲒ ⲞⲨⲚ ϪⲈ ⲈⲐⲂⲈ ⲀϢ ⲚϨⲰⲂ ⲀⲦⲈⲦⲈⲚⲞⲨⲰⲢⲠ ⲚⲤⲰⲒ.	ϮⲚⲞⲨ ⲀⲦⲀⲮⲨⲬⲎ ϢⲐⲞⲢⲦⲈⲢ ⲞⲨⲞϨ ⲞⲨ ⲠⲈϮⲚⲀϪⲞϤ ⲠⲀⲒⲰⲦ ⲚⲀϨⲘⲈⲦ ⲈⲂⲞⲖ ϦⲈⲚⲦⲀⲒⲞⲨⲚⲞⲨ ⲀⲖⲖⲀ ⲈⲐⲂⲈⲪⲀⲒ ⲀⲒⲒ ⲈⲦⲀⲒⲞⲨⲚⲞⲨ.
b.JOH.12.28	7	7	10.192178	35.836879	35.836879	25.644701	25.644701	0.000000	better	true	true	0.225806	0.083333	0.225806	1.113924	0.430380	1.113924	SWAP_TO_RANK_7	Father, glorify thy name. Then came there a voice from heaven, saying, I have both glorified it, and will glorify it again.	And lo a voice from heaven, saying, This is my beloved Son, in whom I am well pleased.	ⲞⲨⲞϨ ⲒⲤ ⲞⲨⲤⲘⲎ ⲀⲤϢⲰⲠⲒ ⲈⲂⲞⲖ ϦⲈⲚⲚⲒⲪⲎⲞⲨⲒ ⲈⲤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲪⲀⲒ ⲠⲈ ⲠⲀϢⲎⲢⲒ ⲠⲀⲘⲈⲚⲢⲒⲦ ⲈⲦⲀⲒϮⲘⲀϮ ⲚϦⲎⲦϤ.	ⲞⲨⲞϨ ⲚⲀⲨϮⲰⲞⲨ ⲘⲪⲚⲞⲨϮ ⲠⲈ ⲚϦⲢⲎⲒ ⲚϦⲎⲦ.	ⲞⲨⲞϨ ⲒⲤ ⲞⲨⲤⲘⲎ ⲀⲤϢⲰⲠⲒ ⲈⲂⲞⲖ ϦⲈⲚⲚⲒⲪⲎⲞⲨⲒ ⲈⲤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲪⲀⲒ ⲠⲈ ⲠⲀϢⲎⲢⲒ ⲠⲀⲘⲈⲚⲢⲒⲦ ⲈⲦⲀⲒϮⲘⲀϮ ⲚϦⲎⲦϤ.	ⲪⲒⲰⲦ ⲘⲀⲰⲞⲨ ⲘⲠⲈⲔϢⲎⲢⲒ ⲞⲨⲤⲘⲎ ⲀⲤⲒ ⲈⲂⲞⲖ ϦⲈⲚⲦⲪⲈ ⲈⲤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀⲒϮⲰⲞⲨ ⲠⲀⲖⲒⲚ ⲞⲚ ϮⲚⲀϮⲰⲞⲨ.
b.JOH.12.29	1	2	15.027384	15.027384	30.320809	0.000000	15.293425	15.293425	tie	false	true	0.333333	0.333333	0.142857	0.723577	0.723577	0.666667	SWAP_TO_RANK_2	The people therefore, that stood by, and heard it, said that it thundered: others said, An angel spake to him.	And he said unto them that stood by, Take from him the pound, and give it to him that hath ten pounds.	ⲞⲨⲞϨ ⲠⲈϪⲀϤ ⲚⲚⲎ ⲈⲦⲞϨⲒ ⲈⲢⲀⲦⲞⲨ ϪⲈ ⲀⲖⲒⲞⲨⲒ ⲘⲠⲒⲘⲚⲀ ⲚⲦⲞⲦϤ ⲘⲪⲀⲒ ⲞⲨⲞϨ ⲘⲎⲒϤ ⲘⲪⲎ ⲈⲦⲈ ⲠⲒⲒ ⲚⲘⲚⲀ ⲚⲦⲞⲦϤ.	ⲞⲨⲞϨ ⲠⲈϪⲀϤ ⲚⲚⲎ ⲈⲦⲞϨⲒ ⲈⲢⲀⲦⲞⲨ ϪⲈ ⲀⲖⲒⲞⲨⲒ ⲘⲠⲒⲘⲚⲀ ⲚⲦⲞⲦϤ ⲘⲪⲀⲒ ⲞⲨⲞϨ ⲘⲎⲒϤ ⲘⲪⲎ ⲈⲦⲈ ⲠⲒⲒ ⲚⲘⲚⲀ ⲚⲦⲞⲦϤ.	ϨⲀⲚⲞⲨⲞⲚ ⲆⲈ ⲈⲂⲞⲖ ϦⲈⲚⲚⲎ ⲈⲦⲞϨⲒ ⲈⲢⲀⲦⲞⲨ ⲘⲘⲀⲨ ⲈⲦⲀⲨⲤⲰⲦⲈⲘ ⲚⲀⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀϤⲘⲞⲨϮ ⲞⲨⲂⲈ ⲎⲖⲒⲀⲤ.	ⲠⲒⲘⲎϢ ⲞⲨⲚ ⲈⲚⲀϤⲞϨⲒ ⲈⲢⲀⲦϤ ⲈⲦⲀⲨⲤⲰⲦⲈⲘ ⲚⲀⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲞⲨϦⲀⲢⲀⲂⲀⲒ ⲠⲈⲦⲀⲤϢⲰⲠⲒ ϨⲀⲚⲔⲈⲬⲰⲞⲨⲚⲒ ⲆⲈ ⲚⲀⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲞⲨⲀⲄⲄⲈⲖⲞⲤ ⲠⲈⲦⲀϤⲤⲀϪⲒ ⲚⲈⲘⲀϤ.
b.JOH.12.3	1	1	32.348778	32.348778	32.348778	0.000000	0.000000	0.000000	tie	true	false	0.230769	0.230769	0.230769	1.029412	1.029412	1.029412	KEEP_TOP1	Then took Mary a pound of ointment of spikenard, very costly, and anointed the feet of Jesus, and wiped his feet with her hair: and the house was filled with the odour of the ointment.	And stood at his feet behind him weeping, and began to wash his feet with tears, and did wipe them with the hairs of her head, and kissed his feet, and anointed them with the ointment.	ⲞⲨⲞϨ ⲈⲦⲀⲤⲞϨⲒ ⲈⲢⲀⲦⲤ ⲤⲀⲪⲀϨⲞⲨ ϦⲀⲢⲀⲦⲞⲨ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲢⲒⲘⲒ ⲀⲤⲈⲢϨⲎⲦⲤ ⲚϨⲰⲢⲠ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ϦⲈⲚⲚⲈⲤⲈⲢⲘⲰⲞⲨⲒ ⲞⲨⲞϨ ⲀⲤϤⲞⲦⲞⲨ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒϤⲰⲒ ⲚⲦⲈⲦⲈⲤⲀⲪⲈ ⲞⲨⲞϨ ⲚⲀⲤϮⲪⲒ ⲈⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲐⲰϨⲤ ⲘⲘⲰⲞⲨ ⲘⲠⲒⲤⲞϪⲈⲚ.	ⲞⲨⲞϨ ⲈⲦⲀⲤⲞϨⲒ ⲈⲢⲀⲦⲤ ⲤⲀⲪⲀϨⲞⲨ ϦⲀⲢⲀⲦⲞⲨ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲢⲒⲘⲒ ⲀⲤⲈⲢϨⲎⲦⲤ ⲚϨⲰⲢⲠ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ϦⲈⲚⲚⲈⲤⲈⲢⲘⲰⲞⲨⲒ ⲞⲨⲞϨ ⲀⲤϤⲞⲦⲞⲨ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒϤⲰⲒ ⲚⲦⲈⲦⲈⲤⲀⲪⲈ ⲞⲨⲞϨ ⲚⲀⲤϮⲪⲒ ⲈⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲐⲰϨⲤ ⲘⲘⲰⲞⲨ ⲘⲠⲒⲤⲞϪⲈⲚ.	ⲞⲨⲞϨ ⲈⲦⲀⲤⲞϨⲒ ⲈⲢⲀⲦⲤ ⲤⲀⲪⲀϨⲞⲨ ϦⲀⲢⲀⲦⲞⲨ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲢⲒⲘⲒ ⲀⲤⲈⲢϨⲎⲦⲤ ⲚϨⲰⲢⲠ ⲚⲚⲈϤϬⲀⲖⲀⲨϪ ϦⲈⲚⲚⲈⲤⲈⲢⲘⲰⲞⲨⲒ ⲞⲨⲞϨ ⲀⲤϤⲞⲦⲞⲨ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒϤⲰⲒ ⲚⲦⲈⲦⲈⲤⲀⲪⲈ ⲞⲨⲞϨ ⲚⲀⲤϮⲪⲒ ⲈⲚⲈϤϬⲀⲖⲀⲨϪ ⲈⲤⲐⲰϨⲤ ⲘⲘⲰⲞⲨ ⲘⲠⲒⲤⲞϪⲈⲚ.	ⲘⲀⲢⲒⲀ ⲞⲨⲚ ⲀⲤϬⲒ ⲚⲞⲨⲖⲒⲦⲢⲀ ⲚⲤⲞϪⲈⲚ ⲚⲦⲈⲞⲨⲚⲀⲢⲆⲞⲤ ⲘⲠⲒⲤⲦⲒⲔⲎ ⲈⲚⲀϢⲈ ⲚⲤⲞⲨⲈⲚϤ ⲞⲨⲞϨ ⲀⲤⲐⲰϨⲤ ⲚⲚⲈⲚϬⲀⲖⲀⲨϪ ⲚⲒⲎⲤⲞⲨⲤ ⲘⲘⲞϤ ⲞⲨⲞϨ ⲀⲤϤⲞⲦⲞⲨ ⲘⲠϤⲰⲒ ⲚⲦⲈⲦⲈⲤⲀⲪⲈ ⲀⲠⲒⲎⲒ ⲆⲈ ⲘⲞϨ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒⲤⲐⲞⲒ ⲚⲦⲈⲠⲒⲤⲞϪⲈⲚ.
b.JOH.12.30	1	2	25.902881	25.902881	39.468974	0.000000	13.566093	13.566093	tie	false	true	0.190476	0.190476	0.166667	0.697368	0.697368	0.921053	SWAP_TO_RANK_2	Jesus answered and said, This voice came not because of me, but for your sakes.	And Jesus answered and spake unto them again by parables, and said,	ⲞⲨⲞϨ ⲀϤⲈⲢⲞⲨⲰ ⲚⲰⲞⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ϦⲈⲚϨⲀⲚⲠⲀⲢⲀⲂⲞⲖⲎ ⲈϤϪⲰ ⲘⲘⲞⲤ.	ⲞⲨⲞϨ ⲀϤⲈⲢⲞⲨⲰ ⲚⲰⲞⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ϦⲈⲚϨⲀⲚⲠⲀⲢⲀⲂⲞⲖⲎ ⲈϤϪⲰ ⲘⲘⲞⲤ.	ⲞⲨⲞϨ ⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲠⲈϪⲀϤ ⲚⲰⲞⲨ ϪⲈ ⲀⲚⲀⲨ ⲘⲠⲈⲢⲬⲀⲤ ⲚⲦⲈⲞⲨⲀⲒ ⲤⲈⲢⲈⲘ ⲐⲎⲚⲞⲨ.	ⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲞⲨⲞϨ ⲠⲈϪⲀϤ ϪⲈ ⲈⲦⲀⲤϢⲰⲠⲒ ⲀⲚ ⲈⲐⲂⲎⲦ ⲚϪⲈⲦⲀⲒⲤⲘⲎ ⲀⲖⲖⲀ ⲈⲐⲂⲈ ⲐⲎⲚⲞⲨ.
b.JOH.12.31	1	6	22.715082	22.715082	28.702443	0.000000	5.987361	5.987361	tie	false	true	0.142857	0.142857	0.214286	1.901639	1.901639	2.377049	SWAP_TO_RANK_6	Now is the judgment of this world: now shall the prince of this world be cast out.	Howbeit we speak wisdom among them that are perfect: yet not the wisdom of this world, nor of the princes of this world, that come to nought:	ⲞⲨⲤⲞⲪⲒⲀ ⲆⲈ ⲠⲈⲦⲈⲚⲤⲀϪⲒ ⲘⲘⲞⲤ ϦⲈⲚⲚⲎ ⲈⲦϪⲎⲔ ⲈⲂⲞⲖ ⲞⲨⲤⲞⲪⲒⲀ ⲆⲈ ⲚⲐⲀ ⲠⲀⲒⲈⲚⲈϨ ⲀⲚ ⲦⲈ ⲞⲨⲆⲈ ⲚⲐⲀ ⲚⲒⲀⲢⲬⲰⲚ ⲀⲚ ⲚⲦⲈⲠⲀⲒⲈⲚⲈϨ ⲚⲀⲒ ⲈⲐⲚⲀⲔⲰⲢϤ.	ⲞⲨⲤⲞⲪⲒⲀ ⲆⲈ ⲠⲈⲦⲈⲚⲤⲀϪⲒ ⲘⲘⲞⲤ ϦⲈⲚⲚⲎ ⲈⲦϪⲎⲔ ⲈⲂⲞⲖ ⲞⲨⲤⲞⲪⲒⲀ ⲆⲈ ⲚⲐⲀ ⲠⲀⲒⲈⲚⲈϨ ⲀⲚ ⲦⲈ ⲞⲨⲆⲈ ⲚⲐⲀ ⲚⲒⲀⲢⲬⲰⲚ ⲀⲚ ⲚⲦⲈⲠⲀⲒⲈⲚⲈϨ ⲚⲀⲒ ⲈⲐⲚⲀⲔⲰⲢϤ.	ⲚⲎ ⲈⲚⲀⲢⲈⲦⲈⲚⲘⲞϢⲒ ⲚϦⲢⲎⲒ ⲚϦⲎⲦⲞⲨ ⲘⲠⲒⲤⲎⲞⲨ ⲔⲀⲦⲀ ⲠⲈⲚⲈϨ ⲚⲦⲈⲠⲀⲒⲔⲞⲤⲘⲞⲤ ⲔⲀⲦⲀ ⲠⲀⲢⲬⲰⲚ ⲘⲠⲈⲢϢⲒϢⲒ ⲘⲠⲒⲀⲎⲢ ⲚⲦⲈⲠⲒⲠⲚⲈⲨⲘⲀⲪⲀⲒ ⲈⲦⲈⲢϨⲰⲂ ϮⲚⲞⲨ ϦⲈⲚⲚⲒϢⲎⲢⲒ ⲚⲦⲈϮⲘⲈⲦⲀⲦⲐⲰⲦ ⲚϨⲎⲦ.	ϮⲚⲞⲨ ⲠϨⲀⲠ ⲚⲦⲈⲠⲀⲒⲔⲞⲤⲘⲞⲤ ϮⲚⲞⲨ ⲠⲀⲢⲬⲰⲚ ⲚⲦⲈⲠⲀⲒⲔⲞⲤⲘⲞⲤ ⲈⲨⲈϨⲒⲦϤ ⲈⲂⲞⲖ.
b.JOH.12.32	1	2	16.058298	16.058298	23.704605	0.000000	7.646307	7.646307	tie	false	true	0.240000	0.240000	0.179487	1.650000	1.650000	2.000000	SWAP_TO_RANK_2	And I, if I be lifted up from the earth, will draw all men unto me.	And the angel which I saw stand upon the sea and upon the earth lifted up his hand to heaven,	ⲞⲨⲞϨ ⲠⲒⲀⲄⲄⲈⲖⲞⲤ ⲈⲦⲀⲒⲚⲀⲨ ⲈⲢⲞϤ ⲈϤⲞϨⲒ ⲈⲢⲀⲦϤ ϨⲒϪⲈⲚ ⲪⲒⲞⲘ ⲚⲈⲘ ϨⲒϪⲈⲚ ⲠⲒⲔⲀϨⲒ ⲀϤⲤⲰⲞⲨⲦⲈⲚ ⲚⲦⲈϤⲞⲨⲒⲚⲀⲘ ⲈⲠϢⲰⲒ ⲈⲦⲪⲈ	ⲞⲨⲞϨ ⲠⲒⲀⲄⲄⲈⲖⲞⲤ ⲈⲦⲀⲒⲚⲀⲨ ⲈⲢⲞϤ ⲈϤⲞϨⲒ ⲈⲢⲀⲦϤ ϨⲒϪⲈⲚ ⲪⲒⲞⲘ ⲚⲈⲘ ϨⲒϪⲈⲚ ⲠⲒⲔⲀϨⲒ ⲀϤⲤⲰⲞⲨⲦⲈⲚ ⲚⲦⲈϤⲞⲨⲒⲚⲀⲘ ⲈⲠϢⲰⲒ ⲈⲦⲪⲈ	ⲚⲀⲨⲤⲰⲦⲈⲘ ⲆⲈ ⲈⲢⲞϤ ϢⲀ ⲠⲀⲒⲤⲀϪⲒ ⲞⲨⲞϨ ⲀⲨϬⲒⲤⲒ ⲚⲦⲞⲨⲤⲘⲎ ⲈϨⲢⲎⲒ ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀⲖⲒ ⲪⲀⲒ ⲘⲪⲢⲎϮ ⲈⲂⲞⲖ ϨⲒϪⲈⲚ ⲠⲔⲀϨⲒ ⲞⲨ ⲄⲀⲢ ϤⲈⲘⲠϢⲀ ⲚⲰⲚϦ ⲀⲚ.	ⲞⲨⲞϨ ⲀⲚⲞⲔ ϨⲰ ⲀⲒϢⲀⲚϬⲒⲤⲒ ⲈⲂⲞⲖ ϨⲀ ⲠⲔⲀϨⲒ ⲈⲒⲈⲤⲈⲔ ⲞⲨⲞⲚ ⲚⲒⲂⲈⲚ ⲈⲢⲞⲒ.
b.JOH.12.33	1	7	10.653987	10.653987	22.586699	0.000000	11.932712	11.932712	tie	false	true	0.064516	0.064516	0.125000	2.625000	2.625000	2.166667	SWAP_TO_RANK_7	This he said, signifying what death he should die.	Searching what, or what manner of time the Spirit of Christ which was in them did signify, when it testified beforehand the sufferings of Christ, and the glory that should follow.	ⲈⲨϦⲞⲦϦⲈⲦ ⲚⲤⲀⲠⲒⲤⲎⲞⲨ ⲈⲦⲀ ⲠⲒⲠⲚⲈⲨⲘⲀⲚⲦⲈⲠⲬⲢⲒⲤⲦⲞⲤ ⲤⲀϪⲒ ⲚϦⲎⲦⲞⲨ ⲈⲀⲨⲈⲢϢⲞⲢⲠ ⲚⲈⲢⲘⲈⲐⲢⲈ ϦⲀ ⲚⲒⲘⲔⲀⲨϨ ⲚⲦⲈⲠⲬⲢⲒⲤⲦⲞⲤ ⲚⲈⲘ ⲚⲒⲰⲞⲨ ⲈⲐⲚⲎⲞⲨ ⲘⲈⲚⲈⲚⲤⲀ ⲚⲀⲒ.	ⲈⲨϦⲞⲦϦⲈⲦ ⲚⲤⲀⲠⲒⲤⲎⲞⲨ ⲈⲦⲀ ⲠⲒⲠⲚⲈⲨⲘⲀⲚⲦⲈⲠⲬⲢⲒⲤⲦⲞⲤ ⲤⲀϪⲒ ⲚϦⲎⲦⲞⲨ ⲈⲀⲨⲈⲢϢⲞⲢⲠ ⲚⲈⲢⲘⲈⲐⲢⲈ ϦⲀ ⲚⲒⲘⲔⲀⲨϨ ⲚⲦⲈⲠⲬⲢⲒⲤⲦⲞⲤ ⲚⲈⲘ ⲚⲒⲰⲞⲨ ⲈⲐⲚⲎⲞⲨ ⲘⲈⲚⲈⲚⲤⲀ ⲚⲀⲒ.	ⲠⲈϪⲈ ⲠⲈⲦⲢⲞⲤ ⲆⲈ ⲚⲀϤ ϪⲈ ⲔⲀⲚ ⲀⲤϢⲀⲚⲪⲞϨ ⲚⲦⲀⲘⲞⲨ ⲚⲈⲘⲀⲔ ⲚⲚⲀϪⲞⲖⲔ ⲈⲂⲞⲖ ⲠⲀⲒⲢⲎϮ ⲆⲈ ⲚⲀⲨϪⲰ ⲘⲘⲞⲤ ⲚϪⲈⲚⲒⲔⲈⲘⲀⲐⲎ ⲦⲎⲤ ⲦⲎⲢⲞⲨ.	ⲪⲀⲒ ⲆⲈ ⲚⲀϤϪⲰ ⲘⲘⲞϤ ⲈϤϮⲘⲎⲒⲚⲒ ϪⲈ ϦⲈⲚⲀϢ ⲘⲘⲞⲨ ϤⲚⲀⲘⲞⲨ.
b.JOH.12.34	1	1	27.356616	27.356616	27.356616	0.000000	0.000000	0.000000	tie	true	false	0.179487	0.179487	0.179487	0.714286	0.714286	0.714286	KEEP_TOP1	The people answered him, We have heard out of the law that Christ abideth for ever: and how sayest thou, The Son of man must be lifted up? who is this Son of man?	Saying, The Son of man must be delivered into the hands of sinful men, and be crucified, and the third day rise again.	ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ϨⲰϮ ⲚⲦⲞⲨϮ ⲘⲠϢⲎ ⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϦⲢⲎⲒ ⲈⲚⲈⲚϪⲒϪ ⲚϨⲀⲚⲢⲰⲘⲒ ⲚⲢⲈϤⲈⲢⲚⲞⲂⲒ ⲞⲨⲞϨ ⲚⲤⲈⲀϢϤ ⲞⲨⲞϨ ⲚⲦⲈϤⲦⲰⲚϤ ϦⲈⲚⲠⲒⲘⲀϨⲄ ⲚⲈϨⲞⲞⲨ.	ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ϨⲰϮ ⲚⲦⲞⲨϮ ⲘⲠϢⲎ ⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϦⲢⲎⲒ ⲈⲚⲈⲚϪⲒϪ ⲚϨⲀⲚⲢⲰⲘⲒ ⲚⲢⲈϤⲈⲢⲚⲞⲂⲒ ⲞⲨⲞϨ ⲚⲤⲈⲀϢϤ ⲞⲨⲞϨ ⲚⲦⲈϤⲦⲰⲚϤ ϦⲈⲚⲠⲒⲘⲀϨⲄ ⲚⲈϨⲞⲞⲨ.	ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ϨⲰϮ ⲚⲦⲞⲨϮ ⲘⲠϢⲎ ⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲈϦⲢⲎⲒ ⲈⲚⲈⲚϪⲒϪ ⲚϨⲀⲚⲢⲰⲘⲒ ⲚⲢⲈϤⲈⲢⲚⲞⲂⲒ ⲞⲨⲞϨ ⲚⲤⲈⲀϢϤ ⲞⲨⲞϨ ⲚⲦⲈϤⲦⲰⲚϤ ϦⲈⲚⲠⲒⲘⲀϨⲄ ⲚⲈϨⲞⲞⲨ.	ⲀϤⲈⲢⲞⲨⲰ ⲚⲀϤ ⲚϪⲈⲠⲒⲘⲎϢ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀⲚⲞⲚ ⲀⲚⲤⲰⲦⲈⲘ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒⲚⲞⲘⲞⲤ ϪⲈ ⲠⲬⲢⲒⲤⲦⲞⲤ ϢⲞⲠ ϢⲀ ⲈⲚⲈϨ ⲞⲨⲞϨ ⲠⲰⲤ ⲔϪⲰ ⲘⲘⲞⲤ ⲚⲐⲞⲔ ϪⲈ ϨⲰϮ ⲠⲈ ⲚⲦⲞⲨϬⲈⲤ ⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ ⲚⲒⲘ ⲠⲈ ⲠϢⲎⲢⲒ ⲘⲪⲢⲰⲘⲒ.
