task	language_script	group	unit	has_data	train_count	dev_count	test_count	pair_or_sample_count	source_path	notes
retrieval_bible	lit_Latn	head	aligned verse pairs	yes	0	0	7939	7939	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7939;src_lines=7939;eng_lines=7939
retrieval_bible	guj_Gujr	target	aligned verse pairs	yes	0	0	7883	7883	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7883;src_lines=7883;eng_lines=7883
retrieval_bible	asm_Beng	target	aligned verse pairs	yes	0	0	7939	7939	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7939;src_lines=7939;eng_lines=7939
retrieval_bible	srp_Cyrl	target	aligned verse pairs	yes	0	0	7941	7941	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7941;src_lines=7941;eng_lines=7941
retrieval_bible	sun_Latn	target	aligned verse pairs	yes	0	0	7938	7938	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7938;src_lines=7938;eng_lines=7938
retrieval_bible	zsm_Latn	target	aligned verse pairs	yes	0	0	7888	7888	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7888;src_lines=7888;eng_lines=7888
retrieval_bible	fil_Latn	target	aligned verse pairs	yes	0	0	7941	7941	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/retrieval_bible	shared_verses=7941;src_lines=7941;eng_lines=7941
roundtrip_alignment	mya_Mymr	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.mya_Mymr.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	mar_Deva	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.mar_Deva.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	hau_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.hau_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	uzb_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.uzb_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	slv_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.slv_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	fin_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.fin_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	hun_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.hun_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	cmn_Hani	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.cmn_Hani.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	bre_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.bre_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	hrv_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.hrv_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	jav_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.jav_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ron_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ron_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ell_Grek	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ell_Grek.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	slk_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.slk_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	vie_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.vie_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	amh_Ethi	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.amh_Ethi.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	epo_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.epo_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	bel_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.bel_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	xho_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.xho_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	hin_Deva	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.hin_Deva.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	tam_Taml	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.tam_Taml.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ces_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ces_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	san_Deva	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.san_Deva.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	hye_Armn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.hye_Armn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	kan_Knda	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.kan_Knda.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	isl_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.isl_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	afr_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.afr_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	deu_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.deu_Latn.jsonl	pivot=fra_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	urd_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.urd_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	bul_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.bul_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	tgl_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.tgl_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	eus_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.eus_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	pol_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.pol_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	lat_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.lat_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	tur_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.tur_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	fra_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.fra_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	cat_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.cat_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	uig_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.uig_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	arb_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.arb_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	sqi_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.sqi_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	sin_Sinh	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.sin_Sinh.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	swh_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.swh_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	kor_Hang	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.kor_Hang.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ukr_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ukr_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	kir_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.kir_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	heb_Hebr	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.heb_Hebr.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	nld_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.nld_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	fry_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.fry_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	azb_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.azb_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	mkd_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.mkd_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ind_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ind_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	por_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.por_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	spa_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.spa_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	dan_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.dan_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	khm_Khmr	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.khm_Khmr.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	gla_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.gla_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	uig_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.uig_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	kat_Geor	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.kat_Geor.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	snd_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.snd_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	ita_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.ita_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	cym_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.cym_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	srp_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.srp_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	tha_Thai	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.tha_Thai.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	swe_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.swe_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	pan_Guru	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.pan_Guru.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	prs_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.prs_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	pes_Arab	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.pes_Arab.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	san_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.san_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	kaz_Cyrl	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.kaz_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	mal_Mlym	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.mal_Mlym.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	nep_Deva	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.nep_Deva.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	gle_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.gle_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	som_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.som_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	lit_Latn	head	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.lit_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	guj_Gujr	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.guj_Gujr.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	asm_Beng	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.asm_Beng.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	srp_Cyrl	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.srp_Cyrl.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	sun_Latn	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.sun_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	zsm_Latn	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.zsm_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
roundtrip_alignment	fil_Latn	target	roundtrip samples	yes	0	0	500	500	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/roundtrip_alignment/roundtrip.fil_Latn.jsonl	pivot=deu_Latn;written_samples=500;jsonl_lines=500
ner	mya_Mymr	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	ara_Arab	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	mar_Deva	head	CoNLL sentence examples	yes	5000	1000	1000	7000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	uzb_Latn	head	CoNLL sentence examples	yes	1000	1000	1000	3000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	slv_Latn	head	CoNLL sentence examples	yes	15000	10000	10000	35000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	fin_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	hun_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	est_Latn	head	CoNLL sentence examples	yes	15000	10000	10000	35000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	bre_Latn	head	CoNLL sentence examples	yes	1000	1000	1000	3000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	hrv_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	jav_Latn	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	ron_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	ell_Grek	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	nor_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	slk_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	vie_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	amh_Ethi	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	epo_Latn	head	CoNLL sentence examples	yes	15000	10000	10000	35000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	bel_Cyrl	head	CoNLL sentence examples	yes	15000	1000	1000	17000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	hin_Deva	head	CoNLL sentence examples	yes	5000	1000	1000	7000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	tam_Taml	head	CoNLL sentence examples	yes	15000	1000	1000	17000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	mon_Cyrl	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	ces_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	san_Deva	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	hye_Armn	head	CoNLL sentence examples	yes	15000	1000	1000	17000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	pus_Arab	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	kan_Knda	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	isl_Latn	head	CoNLL sentence examples	yes	1000	1000	1000	3000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	ori_Orya	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	afr_Latn	head	CoNLL sentence examples	yes	5000	1000	1000	7000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	deu_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	urd_Arab	head	CoNLL sentence examples	yes	20000	1000	1000	22000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	bul_Cyrl	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	tgl_Latn	head	CoNLL sentence examples	yes	10000	1000	1000	12000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	eus_Latn	head	CoNLL sentence examples	yes	10000	10000	10000	30000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	pol_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	lat_Latn	head	CoNLL sentence examples	yes	5000	1000	1000	7000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	tur_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	fra_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	cat_Latn	head	CoNLL sentence examples	yes	20000	10000	10000	40000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	uig_Arab	head	CoNLL sentence examples	yes	100	100	100	300	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
ner	sqi_Latn	head	CoNLL sentence examples	yes	5000	1000	1000	7000	/home/axt/mnt2/jongha/v5_1_glot50010/eval_data_download/ner	
